depot_id,ttl_td_id,ttl_captain_id,ttl_point_a,ttl_point_b,max_diff_minutes_from_point_a,max_diff_minutes_idle_mode,max_diff_minutes_to_point_a,min_diff_minutes_from_point_a,min_diff_minutes_idle_mode,min_diff_minutes_to_point_a,avg_diff_minutes_from_point_a,avg_diff_minutes_idle_mode,avg_diff_minutes_to_point_a,med_diff_minutes_from_point_a,med_diff_minutes_idle_mode,med_diff_minutes_to_point_a,max_speed,min_speed,avg_speed,med_speed,ttl_td_completed,WaktuSebelumProblem,WaktuSebelumInspection,WaktuDiambikUtkRepair,labelencoded,busencoded,point_aencoded,point_bencoded,line_id_yencoded,br_idencoded,br_repair_statusencoded,br_entry_statusencoded,line_id_x_en,rtd_cause_en,br_ttl_days_en,rtd_id_en,route_id_en,bus_model_id_en,driver_id_en,capt_id_en,newlabel_en,prediction_label,prediction_score
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-1.0,0.0,1,330,25,54,28,816,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-1.0,0.0,1,330,25,54,28,834,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-2.0,0.0,1,330,25,54,28,883,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-2.0,0.0,1,330,25,54,28,899,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-3.0,0.0,1,330,25,54,28,952,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-3.0,0.0,1,330,25,54,28,955,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-4.0,0.0,1,330,25,54,28,998,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,4,1,1,1,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,46.5,0.0,69.0,33.0,27.0,31.0,33.0,4.0,0.0,-4.0,0.0,1,330,25,54,28,1022,0,61,28,-1,11,-1,-1,-1,-1,-1,1,1,1.0
7,46,2,1,1,59.5,30.5,44.5,17.5,0.5,27.0,26.995455,12.749243,32.375,21.0,5.25,31.5,37.0,1.0,18.333334,18.0,46.0,0.0,0.0,0.0,2,311,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,42,1,1,1,63.333332,30.333334,46.0,19.666666,0.6166667,28.0,27.63,11.6475,35.42576,20.658333,3.0,34.05,42.0,1.0,17.96875,16.0,42.0,0.0,0.0,0.0,2,305,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,42,1,1,1,68.316666,28.666666,42.366665,19.0,0.0,29.316668,29.531666,11.814167,33.974243,20.333334,2.6666667,35.0,35.0,3.0,17.692308,16.0,42.0,0.0,0.0,0.0,2,284,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,46,2,1,1,52.0,42.5,44.483334,18.0,0.5,28.5,26.998486,12.545455,33.330555,21.5,4.5,31.25,33.0,1.0,15.4827585,14.0,46.0,0.0,0.0,0.0,2,266,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,41.0,27.983334,299.48334,20.5,1.0,33.5,29.122917,9.098889,74.31042,27.491667,2.5,40.0,29.0,1.0,16.068966,16.0,32.0,0.0,0.0,0.0,3,11,109,14,50,-1,-1,-1,50,0,-1,612,135,7,233,-1,1,1,1.0
7,24,1,1,1,74.316666,39.333332,77.333336,34.666668,0.6666667,64.0,62.605556,17.059092,72.941666,65.166664,2.6666667,74.166664,22.0,3.0,10.45,9.0,24.0,0.0,0.0,0.0,2,40,7,14,52,-1,-1,-1,52,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,44,2,1,1,32.0,28.5,55.0,18.5,0.5,34.483334,25.35606,8.288889,44.224243,25.5,1.5,42.0,33.0,1.0,17.151516,19.0,44.0,0.0,0.0,0.0,2,17,7,9,51,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,42,2,1,1,43.0,45.3,46.0,15.333333,0.6666667,35.333332,25.301516,11.898334,40.63,24.333334,3.0083334,40.666668,35.0,1.0,17.525,16.0,42.0,0.0,0.0,0.0,2,47,109,14,50,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,12,1,2,1,65.0,225.68333,85.48333,22.0,0.0,0.0,40.0,65.675,45.827778,33.0,45.441666,52.0,44.0,12.0,29.0,25.0,12.0,0.0,0.0,0.0,2,209,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,2,1,27.983334,41.966667,80.0,24.0,0.0,61.45,25.991667,13.988889,70.725,25.991667,0.0,70.725,25.0,1.0,17.857143,18.0,8.0,0.0,0.0,0.0,2,209,116,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,2,1,1,57.0,71.53333,85.98333,21.05,0.0,56.5,31.005556,28.768183,66.93611,26.5,0.5,65.71667,55.0,1.0,26.869566,24.0,24.0,0.0,0.0,0.0,2,249,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,24.0,41.5,76.0,22.5,0.5,60.5,23.25,14.166667,68.25,23.25,0.5,68.25,48.0,11.0,30.571428,27.0,8.0,0.0,0.0,0.0,2,238,116,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,24.0,41.5,76.0,22.5,0.5,60.5,23.25,14.166667,68.25,23.25,0.5,68.25,48.0,11.0,30.571428,27.0,8.0,0.0,0.0,0.0,2,238,116,78,17,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,27.5,234.76666,30.5,13.0,0.0,13.0,20.0,38.375,20.5,18.5,12.25,17.5,50.0,1.0,20.642857,23.0,20.0,0.0,0.0,0.0,2,238,68,120,16,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,27.5,234.76666,30.5,13.0,0.0,13.0,20.0,38.375,20.5,18.5,12.25,17.5,50.0,1.0,20.642857,23.0,20.0,0.0,0.0,0.0,2,238,68,120,17,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,54.5,69.98333,72.5,25.5,0.0,57.5,32.916668,23.05606,66.41111,30.0,0.5,67.99167,40.0,3.0,25.782608,29.0,24.0,0.0,0.0,0.0,2,198,114,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,2,1,1,56.0,73.0,86.0,21.0,0.5,52.0,31.997223,27.725758,64.077774,29.241667,1.0,61.491665,44.0,1.0,26.952381,29.0,24.0,0.0,0.0,0.0,2,203,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,36,1,1,1,55.5,50.0,6.0,29.5,1.0,4.0,39.162964,20.955883,5.0,38.5,2.5,5.0,44.0,1.0,18.310345,16.0,36.0,0.0,0.0,0.0,3,210,67,0,19,-1,-1,-1,19,10,-1,623,79,6,152,-1,1,1,1.0
7,48,1,1,1,27.5,42.0,22.0,17.5,0.5,11.0,22.416666,17.413044,16.163889,22.0,2.5,15.5,37.0,1.0,19.166666,24.0,48.0,0.0,0.0,0.0,2,229,68,120,17,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,52,2,1,1,19.0,55.483334,10.5,12.5,0.5,6.0,14.730769,23.412,7.542308,14.5,1.5,7.5,48.0,1.0,22.72973,22.0,52.0,0.0,0.0,0.0,2,248,67,122,18,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,52,1,1,1,21.0,51.483334,10.483334,14.5,1.0,0.0,16.423077,22.748,7.9076924,16.0,9.0,8.5,40.0,1.0,15.833333,16.0,52.0,0.0,0.0,0.0,2,265,67,122,18,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,50.983334,102.666664,46.666668,27.0,0.0,31.0,38.327778,32.795456,40.166668,37.991665,1.0,40.666668,35.0,3.0,19.35,19.0,24.0,0.0,0.0,0.0,2,197,9,25,21,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,45.083332,53.8,46.266666,23.15,0.0,28.25,33.69375,21.346666,34.639584,33.35,2.7666667,34.208332,35.0,1.0,15.736842,16.0,32.0,0.0,0.0,0.0,2,36,9,129,20,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,44,2,1,1,43.5,49.483334,6.4333334,32.45,0.5,3.5,37.80909,21.003174,4.85303,38.0,10.0,4.5,46.0,1.0,19.966667,16.0,44.0,0.0,0.0,0.0,2,208,67,0,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,1,1,1,45.05,50.233334,7.7833333,29.15,0.6166667,3.5666666,37.378334,21.285088,4.6633334,37.375,10.233334,4.2083335,57.0,5.0,19.82353,16.0,40.0,0.0,0.0,0.0,2,24,67,0,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,2,1,1,41.166668,58.516666,41.45,30.766666,0.0,0.0,35.25625,26.936666,31.34375,34.058334,27.966667,36.041668,34.0,6.0,15.714286,15.0,32.0,0.0,0.0,0.0,2,2,9,129,20,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,43.0,67.0,74.5,21.5,0.0,55.5,30.896667,27.035185,63.696667,25.0,0.5,64.5,37.0,5.0,20.11111,19.0,20.0,0.0,0.0,0.0,2,299,115,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,48.5,69.083336,70.48333,22.0,0.0,0.0,30.3,34.76852,50.193333,28.0,49.6,62.5,46.0,7.0,28.235294,35.0,20.0,0.0,0.0,0.0,2,251,115,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,22,1,1,1,54.5,100.53333,49.5,30.0,0.0,39.0,41.4,35.265,43.40278,44.0,23.85,43.708332,42.0,1.0,20.9375,21.0,22.0,0.0,0.0,0.0,2,206,9,25,21,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,12,1,1,1,43.483334,21.0,56.0,39.5,1.0,38.5,40.994446,8.7,44.666668,40.0,2.5,39.5,25.0,3.0,14.0,11.5,12.0,0.0,0.0,0.0,3,235,90,60,53,-1,-1,-1,53,5,-1,602,53,6,449,-1,1,1,1.0
7,12,1,1,1,43.483334,21.0,56.0,39.5,1.0,38.5,40.994446,8.7,44.666668,40.0,2.5,39.5,25.0,3.0,14.0,11.5,12.0,0.0,0.0,0.0,3,235,90,60,56,-1,-1,-1,53,5,-1,602,53,6,449,-1,1,1,1.0
7,6,1,1,1,24.5,538.13336,37.5,24.5,1.0,33.0,24.5,198.87778,35.25,24.5,57.5,35.25,24.0,1.0,13.166667,13.5,6.0,0.0,0.0,0.0,3,235,45,1,53,-1,-1,-1,56,5,-1,602,53,6,449,-1,1,1,1.0
7,6,1,1,1,24.5,538.13336,37.5,24.5,1.0,33.0,24.5,198.87778,35.25,24.5,57.5,35.25,24.0,1.0,13.166667,13.5,6.0,0.0,0.0,0.0,3,235,45,1,56,-1,-1,-1,56,5,-1,602,53,6,449,-1,1,1,1.0
7,30,1,1,1,59.983334,43.933334,60.0,29.5,0.0,39.0,40.995834,17.22857,46.614285,40.25,6.25,41.0,44.0,1.0,19.875,16.0,30.0,0.0,0.0,0.0,2,200,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,30,1,1,1,50.5,70.61667,55.483334,33.483334,0.5,26.416666,40.711906,21.758333,42.925,39.983334,13.5,43.25,37.0,5.0,14.681818,14.0,30.0,0.0,0.0,0.0,2,246,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,56,2,1,1,54.4,46.55,22.0,14.0,1.0,15.95,21.225,15.440124,18.785715,17.0,5.45,18.291666,50.0,9.0,24.588236,24.0,56.0,0.0,0.0,0.0,2,230,42,26,55,-1,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,34,2,1,1,57.116665,33.833332,51.7,38.816666,1.1333333,32.233334,44.654167,13.686459,43.153706,42.7,5.5833335,44.383335,44.0,3.0,20.766666,20.5,34.0,0.0,0.0,0.0,2,173,26,119,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,44.0,52.0,55.483334,35.5,0.5,38.0,40.5625,17.433332,45.68125,40.75,1.0,42.491665,29.0,1.0,14.954545,15.0,32.0,0.0,0.0,0.0,2,232,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,53.5,39.133335,50.433334,30.5,1.5,38.5,42.260418,12.9366665,45.983334,40.741665,3.0,45.716667,50.0,1.0,25.0,27.0,32.0,0.0,0.0,0.0,2,296,26,119,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,1,1,1,51.016666,45.233334,62.466667,39.0,0.0,40.5,42.879166,17.130953,47.6125,40.75,1.5,43.741665,33.0,1.0,15.666667,18.0,16.0,0.0,0.0,0.0,2,226,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,34,2,1,1,55.816666,36.866665,64.4,35.7,1.8166667,35.0,41.866665,14.408334,45.47778,39.933334,3.375,45.133335,50.0,2.0,17.566668,15.5,34.0,0.0,0.0,0.0,2,164,26,119,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,2,1,1,39.65,95.566666,26.083334,22.05,0.0,0.0,25.931667,21.457895,15.701667,24.591667,18.3,18.733334,52.0,2.0,23.567568,22.0,40.0,0.0,0.0,0.0,2,609,14,77,44,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,45.0,55.5,53.983334,37.5,1.0,37.0,39.708332,19.753334,43.308334,39.0,4.5,41.491665,33.0,1.0,14.185185,11.0,32.0,0.0,0.0,0.0,2,561,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,36.85,301.08334,55.45,14.966666,0.0,35.366665,24.156666,62.596294,41.29,22.55,0.6166667,37.35,33.0,6.0,17.222221,16.0,20.0,0.0,0.0,0.0,2,553,45,83,56,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,29.383333,54.0,39.0,26.666666,0.33333334,38.333332,28.025,18.333334,38.666668,28.025,0.6666667,38.666668,33.0,12.0,17.8,14.0,8.0,0.0,0.0,0.0,2,204,45,1,56,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,2,1,1,65.416664,63.683334,56.183334,28.483334,0.5,35.5,42.202084,21.055555,42.585415,38.108334,13.266666,40.75,37.0,1.0,16.136364,14.0,32.0,0.0,0.0,0.0,2,214,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,56,1,1,1,54.15,44.433334,23.0,13.983334,0.5,16.0,22.02143,13.159259,19.386906,17.008333,5.95,19.0,53.0,5.0,27.529411,27.0,56.0,0.0,0.0,0.0,2,313,42,26,55,-1,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,22,1,1,1,30.5,404.21667,55.5,20.966667,0.0,33.0,24.258333,61.81,41.3,23.75,22.241667,41.0,37.0,11.0,23.636364,22.0,22.0,0.0,0.0,0.0,2,247,45,1,56,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,52,1,1,1,30.5,36.5,27.0,22.5,0.5,0.0,25.5,14.759334,20.673077,24.5,8.5,22.5,46.0,1.0,23.938776,25.0,52.0,0.0,0.0,0.0,2,327,14,77,44,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,48,1,1,1,33.0,36.5,25.0,24.0,0.0,17.5,26.540277,14.651449,20.375,26.0,0.5,19.25,53.0,1.0,28.128204,27.0,48.0,0.0,0.0,0.0,2,250,14,77,44,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,2,1,1,32.7,125.01667,26.566668,26.633333,0.0,22.083334,29.147917,25.772223,23.841667,29.625,2.5166667,23.525,52.0,4.0,23.333334,25.0,32.0,0.0,0.0,0.0,2,63,80,114,31,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,4,1,1,1,75.48333,0.5,75.0,75.48333,0.5,75.0,75.48333,0.5,75.0,75.48333,0.5,75.0,27.0,12.0,20.5,21.5,4.0,0.0,0.0,0.0,2,231,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,36,1,1,1,31.75,115.1,82.3,25.516666,0.5,20.883333,29.174074,23.22353,29.433332,29.566668,5.5333333,22.15,58.0,4.0,23.542856,15.0,36.0,0.0,0.0,0.0,2,64,80,114,31,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,1,1,1,50.016666,64.36667,23.75,23.116667,0.43333334,9.216666,39.229168,21.383333,14.2125,41.891666,1.1,11.941667,70.0,5.0,30.0,24.5,16.0,0.0,0.0,0.0,2,608,56,112,161,-1,-1,-1,161,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,18,2,1,1,72.666664,234.78334,111.8,58.416668,1.5,55.383335,66.5375,42.529167,75.863335,67.53333,6.7833333,71.01667,47.0,11.0,25.411764,24.0,18.0,0.0,0.0,0.0,2,579,17,128,150,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,1,1,1,20.45,87.416664,46.3,0.0,0.0,6.6833334,7.4533334,18.991228,17.548334,7.233333,7.85,14.533334,32.0,6.0,18.32353,19.0,40.0,0.0,0.0,0.0,2,485,27,96,94,-1,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,14.4,37.35,10.066667,10.1,2.4166667,8.1,12.047222,12.601515,8.911111,11.5,5.383333,8.933333,22.0,5.0,12.3529415,12.0,24.0,0.0,0.0,0.0,3,470,101,121,105,-1,-1,-1,105,2,-1,599,69,5,425,-1,1,1,1.0
7,21,2,1,1,51.5,375.66666,52.233334,40.483334,7.1833334,44.183334,47.91,57.39,47.33,49.066666,18.025,46.333332,39.0,1.0,16.764706,14.0,21.0,0.0,0.0,0.0,2,603,58,34,153,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,76,2,1,1,11.95,105.23333,35.4,5.5666666,0.0,0.0,7.275439,20.465315,8.9763155,7.0833335,12.983334,8.083333,46.0,2.0,22.833334,22.0,76.0,0.0,0.0,0.0,2,438,95,108,98,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,1.0,0.0,0.0,0.0,2,587,97,88,102,-1,-1,-1,102,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,57,2,1,1,21.5,357.25,26.633333,13.15,0.0,12.383333,15.8,33.624138,16.315475,15.533334,10.5,15.233334,64.0,5.0,22.555555,16.0,57.0,0.0,0.0,0.0,2,587,97,88,102,-1,-1,-1,102,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,50,2,1,1,29.283333,41.55,51.0,18.6,1.1833333,18.983334,20.6875,19.73125,27.148718,19.641666,9.833333,25.0,26.0,1.0,13.085107,13.0,50.0,0.0,0.0,0.0,2,459,96,32,99,-1,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,68,2,1,1,13.0,164.5,15.5,7.0,1.5,6.0,9.970589,22.54394,9.17549,10.0,11.0,9.0,55.0,1.0,18.050848,16.0,68.0,0.0,0.0,0.0,2,483,103,40,107,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,72,2,1,1,18.366667,396.28333,14.05,12.733334,0.96666664,7.133333,15.025926,27.052315,10.257407,14.566667,7.9333334,9.733334,56.0,1.0,15.666667,13.0,72.0,0.0,0.0,0.0,2,556,70,113,101,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,4,1,1,1,3.0333333,775.2,6.116667,3.0333333,1.2833333,6.116667,3.0333333,388.24167,6.116667,3.0333333,388.24167,6.116667,21.0,7.0,13.75,13.5,4.0,0.0,0.0,0.0,3,597,102,27,152,-1,-1,-1,110,10,-1,597,21,5,287,-1,1,1,1.0
7,4,1,1,1,3.0333333,775.2,6.116667,3.0333333,1.2833333,6.116667,3.0333333,388.24167,6.116667,3.0333333,388.24167,6.116667,21.0,7.0,13.75,13.5,4.0,0.0,0.0,0.0,3,597,102,27,110,-1,-1,-1,110,10,-1,597,21,5,287,-1,1,1,1.0
7,4,1,1,1,88.316666,0.0,104.98333,88.316666,0.0,104.98333,88.316666,0.0,104.98333,88.316666,0.0,104.98333,24.0,5.0,18.75,23.0,4.0,0.0,0.0,0.0,3,597,117,90,152,-1,-1,-1,152,10,-1,597,21,5,287,-1,1,1,1.0
7,4,1,1,1,88.316666,0.0,104.98333,88.316666,0.0,104.98333,88.316666,0.0,104.98333,88.316666,0.0,104.98333,24.0,5.0,18.75,23.0,4.0,0.0,0.0,0.0,3,597,117,90,110,-1,-1,-1,152,10,-1,597,21,5,287,-1,1,1,1.0
7,36,1,1,1,31.55,115.95,30.066668,14.35,0.6666667,21.516666,21.85,24.982353,25.961111,19.416666,15.666667,25.533333,22.0,5.0,12.176471,11.0,36.0,0.0,0.0,0.0,2,557,96,32,99,-1,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,76,2,1,1,9.55,50.383335,23.933332,4.45,0.81666666,13.85,6.016667,15.11036,18.771053,5.483333,3.9,18.266666,57.0,2.0,24.347826,25.0,76.0,0.0,0.0,0.0,2,618,28,107,95,-1,-1,-1,95,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,64,1,1,1,9.016666,50.316666,11.233334,2.75,0.45,5.266667,5.3802085,18.498924,6.9645834,4.625,4.9,6.6833334,42.0,1.0,19.12,15.0,64.0,0.0,0.0,0.0,2,481,102,85,109,-1,-1,-1,109,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,30,2,1,1,65.916664,98.933334,45.05,40.466667,0.56666666,21.616667,46.00476,28.051191,29.5125,44.016666,17.016666,27.15,37.0,3.0,14.793103,13.0,30.0,0.0,0.0,0.0,2,480,100,98,111,-1,-1,-1,111,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,48,1,1,1,21.933332,41.966667,31.333334,14.066667,0.0,15.683333,17.527779,14.118116,20.86111,17.4,1.8666667,18.775,35.0,2.0,16.652174,17.0,48.0,0.0,0.0,0.0,2,551,51,82,113,-1,-1,-1,113,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,0.0,3,531,103,106,108,-1,-1,-1,108,5,-1,552,75,5,469,-1,1,1,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,0.0,3,531,103,106,112,-1,-1,-1,108,5,-1,552,75,5,469,-1,1,1,1.0
7,22,1,1,1,38.266666,401.6,31.583334,27.133333,13.5,27.35,33.09667,64.46515,29.166666,35.066666,36.75,28.833334,34.0,5.0,18.333334,15.0,22.0,0.0,0.0,0.0,2,531,35,90,160,-1,-1,-1,160,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,2,532,17,128,150,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,2,532,17,128,161,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,44,1,1,1,21.016666,383.13333,23.866667,12.45,0.0,0.0,15.160606,36.982574,15.036364,14.766666,20.675,15.3,51.0,7.0,21.642857,16.5,44.0,0.0,0.0,0.0,2,532,97,88,102,-1,-1,-1,102,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,2,1,1,55.5,327.46667,52.5,42.5,2.0,41.0,49.09667,57.829628,46.296665,50.5,36.0,46.483334,35.0,1.0,15.75,16.0,20.0,0.0,0.0,0.0,2,552,30,57,97,-1,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,50,1,1,1,20.7,271.51666,18.333334,15.05,1.2,11.65,17.998611,28.01875,13.338462,17.891666,11.891666,12.566667,30.0,3.0,14.74468,15.0,50.0,0.0,0.0,0.0,2,493,103,106,108,-1,-1,-1,108,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,60.516666,46.0,60.9,34.983334,0.0,55.4,42.197224,17.645454,57.547222,39.4,2.7333333,56.716667,34.0,9.0,19.625,16.0,24.0,0.0,0.0,0.0,2,431,123,126,157,-1,-1,-1,157,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,2,1,1,49.316666,65.433334,33.333332,39.283333,0.48333332,22.433332,41.385,19.42807,27.541666,40.625,2.8166666,26.691668,42.0,7.0,20.05,18.5,40.0,0.0,0.0,0.0,2,479,100,98,111,-1,-1,-1,111,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,64,2,1,1,6.0,76.0,21.983334,3.5,0.5,6.0,4.248958,25.014517,10.905209,4.0,4.0,10.5,35.0,1.0,19.326086,20.0,64.0,0.0,0.0,0.0,2,614,102,27,110,-1,-1,-1,110,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,48,1,1,1,13.5,88.5,41.5,7.5,0.5,18.5,9.75,15.282609,26.205555,9.25,2.0,22.991667,33.0,1.0,12.511111,11.0,48.0,0.0,0.0,0.0,2,495,98,55,112,-1,-1,-1,112,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
