depot_id,ttl_td_id,ttl_captain_id,ttl_point_a,ttl_point_b,max_diff_minutes_from_point_a,max_diff_minutes_idle_mode,max_diff_minutes_to_point_a,min_diff_minutes_from_point_a,min_diff_minutes_idle_mode,min_diff_minutes_to_point_a,avg_diff_minutes_from_point_a,avg_diff_minutes_idle_mode,avg_diff_minutes_to_point_a,med_diff_minutes_from_point_a,med_diff_minutes_idle_mode,med_diff_minutes_to_point_a,max_speed,min_speed,avg_speed,med_speed,ttl_td_completed,WaktuSebelumProblem,WaktuSebelumInspection,WaktuDiambikUtkRepair,labelencoded,busencoded,point_aencoded,point_bencoded,line_id_yencoded,br_idencoded,br_repair_statusencoded,br_entry_statusencoded,line_id_x_en,rtd_cause_en,br_ttl_days_en,rtd_id_en,route_id_en,bus_model_id_en,driver_id_en,capt_id_en,newlabel_en
2,4,1,1,1,48.5,424.3333333333333,30.0,48.5,7.5,30.0,48.5,215.91666666666663,30.0,48.5,215.91666666666663,30.0,29.0,1.0,17.0,19.0,4.0,0.0,0.0,0.0,3,260,81,90,164,-1,-1,-1,164,10,-1,161,102,8,263,-1,1
2,4,1,1,1,48.5,424.3333333333333,30.0,48.5,7.5,30.0,48.5,215.91666666666663,30.0,48.5,215.91666666666663,30.0,29.0,1.0,17.0,19.0,4.0,0.0,0.0,0.0,3,260,81,90,64,-1,-1,-1,164,10,-1,161,102,8,263,-1,1
2,12,1,1,1,23.0,39.0,22.98333333333333,21.0,2.0,18.5,22.166666666666668,15.4,20.66111111111111,22.5,3.0,20.5,31.0,7.0,19.666666666666668,20.0,12.0,0.0,0.0,0.0,1,455,69,50,64,98,4,115,64,-1,0,-1,-1,-1,-1,-1,1
5,32,1,1,1,24.5,327.01666666666665,19.0,21.433333333333334,0.5,8.5,22.866666666666667,32.504444444444445,11.0625,23.0,0.5666666666666667,9.5,46.0,5.0,21.3125,20.0,32.0,0.0,0.0,0.0,2,350,61,143,86,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,0
5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,2,395,61,143,86,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,0
5,73,2,1,1,31.5,350.7333333333333,17.5,18.98333333333333,0.0,8.716666666666667,23.465740740740745,21.95675675675676,10.8,23.0,15.5,10.35,55.0,1.0,22.8,24.0,73.0,0.0,0.0,0.0,2,395,61,143,86,-1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,0
2,30,2,1,1,31.08333333333333,131.0,31.666666666666668,20.683333333333334,0.0,25.25,25.925,24.38452380952381,26.75714285714286,24.958333333333336,12.858333333333334,26.183333333333334,26.0,6.0,17.366666666666667,17.0,30.0,0.0,0.0,0.0,3,594,69,6,63,-1,-1,-1,63,10,-1,175,101,1,51,-1,1
2,39,2,1,1,46.48333333333333,44.98333333333333,42.48333333333333,28.5,9.0,28.5,34.053703703703704,21.446491228070176,34.44666666666667,32.0,14.0,35.0,35.0,1.0,16.4,17.0,39.0,0.0,0.0,0.0,2,639,31,75,66,-1,-1,-1,66,-1,-1,-1,-1,-1,-1,-1,0
2,32,2,1,1,39.65,46.61666666666667,47.266666666666666,27.666666666666668,5.75,29.35,32.39375,20.767777777777777,37.225,31.991666666666667,13.816666666666666,36.69166666666666,39.0,2.0,12.870967741935484,13.0,32.0,0.0,0.0,0.0,2,574,31,75,66,-1,-1,-1,66,-1,-1,-1,-1,-1,-1,-1,0
2,4,1,1,1,35.5,5.5,43.5,35.5,5.5,43.5,35.5,5.5,43.5,35.5,5.5,43.5,27.0,5.0,16.75,17.5,4.0,0.0,0.0,0.0,2,606,31,75,124,-1,-1,-1,66,-1,-1,-1,-1,-1,-1,-1,0
2,4,1,1,1,35.5,5.5,43.5,35.5,5.5,43.5,35.5,5.5,43.5,35.5,5.5,43.5,27.0,5.0,16.75,17.5,4.0,0.0,0.0,0.0,2,606,31,75,66,-1,-1,-1,66,-1,-1,-1,-1,-1,-1,-1,0
2,8,1,1,1,21.0,738.0666666666667,26.0,21.0,6.5,21.466666666666665,21.0,197.3958333333333,23.73333333333333,21.0,22.508333333333333,23.73333333333333,42.0,16.0,28.33333333333333,26.0,8.0,0.0,0.0,0.0,2,606,75,134,124,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,0
2,8,1,1,1,21.0,738.0666666666667,26.0,21.0,6.5,21.466666666666665,21.0,197.3958333333333,23.73333333333333,21.0,22.508333333333333,23.73333333333333,42.0,16.0,28.33333333333333,26.0,8.0,0.0,0.0,0.0,2,606,75,134,66,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,0
5,51,2,1,1,57.3,41.833333333333336,30.0,22.5,1.0,20.5,29.34861111111111,16.584666666666667,23.976923076923075,26.491666666666667,7.466666666666667,23.5,37.0,1.0,19.34210526315789,17.0,51.0,0.0,0.0,0.0,2,361,88,103,87,-1,-1,-1,87,-1,-1,-1,-1,-1,-1,-1,0
5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,2,370,88,103,87,-1,-1,-1,87,-1,-1,-1,-1,-1,-1,-1,0
5,24,1,1,1,39.5,376.51666666666665,34.5,18.5,0.0,23.0,27.166666666666668,65.03888888888888,27.08333333333333,25.25,7.25,24.75,44.0,3.0,21.823529411764707,22.0,24.0,0.0,0.0,0.0,2,370,88,103,87,-1,-1,-1,87,-1,-1,-1,-1,-1,-1,-1,0
5,22,2,1,1,30.716666666666665,59.41666666666666,53.7,22.95,1.15,18.3,27.33,19.18,32.58611111111112,27.866666666666667,7.925,27.141666666666666,36.0,5.0,20.05,19.5,22.0,0.0,0.0,0.0,3,358,62,72,144,-1,-1,-1,144,3,-1,178,59,12,390,-1,1
2,44,2,1,1,27.23333333333333,148.81666666666666,51.73333333333333,16.55,1.1333333333333333,17.016666666666666,21.10757575757576,22.3015873015873,27.077272727272728,19.866666666666667,2.683333333333333,26.08333333333333,47.0,4.0,21.6046511627907,17.0,44.0,0.0,0.0,0.0,2,522,71,36,69,-1,-1,-1,69,-1,-1,-1,-1,-1,-1,-1,0
2,24,1,1,1,43.0,341.7,39.5,23.5,0.0,29.5,28.416666666666668,37.15303030303031,32.41111111111111,24.5,2.0,30.98333333333333,33.0,3.0,22.875,25.0,24.0,0.0,0.0,0.0,2,521,87,146,166,-1,-1,-1,166,-1,-1,-1,-1,-1,-1,-1,0
5,2,1,1,1,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,5.5,38.0,29.0,33.5,33.5,2.0,0.0,0.0,0.0,2,407,88,103,89,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,0
5,16,1,1,1,18.0,325.3333333333333,26.0,13.0,0.5,15.583333333333334,15.875,56.68125,21.020833333333336,16.25,18.75,21.25,46.0,1.0,18.846153846153847,11.0,16.0,0.0,0.0,0.0,2,407,88,127,89,-1,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,0
5,16,1,1,1,18.0,325.3333333333333,26.0,13.0,0.5,15.583333333333334,15.875,56.68125,21.020833333333336,16.25,18.75,21.25,46.0,1.0,18.846153846153847,11.0,16.0,0.0,0.0,0.0,2,407,88,127,88,-1,-1,-1,88,-1,-1,-1,-1,-1,-1,-1,0
5,12,1,1,1,19.5,502.8666666666667,9.0,13.433333333333334,0.5,8.5,15.811111111111112,95.49722222222222,8.666666666666666,14.5,15.975,8.5,38.0,12.0,24.916666666666668,24.5,12.0,0.0,0.0,0.0,2,407,88,103,89,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,0
5,12,1,1,1,19.5,502.8666666666667,9.0,13.433333333333334,0.5,8.5,15.811111111111112,95.49722222222222,8.666666666666666,14.5,15.975,8.5,38.0,12.0,24.916666666666668,24.5,12.0,0.0,0.0,0.0,2,407,88,103,88,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,0
5,73,2,1,1,22.0,37.43333333333333,18.0,13.5,0.5,6.5,15.830555555555556,17.650925925925925,8.733333333333333,14.741666666666667,14.25,8.0,57.0,1.0,29.81159420289855,33.0,73.0,0.0,0.0,0.0,2,381,88,103,89,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,0
5,8,1,1,1,6.016666666666667,11.2,76.51666666666667,4.7,0.8333333333333334,63.083333333333336,5.358333333333333,4.394444444444445,69.8,5.358333333333333,1.15,69.8,21.0,5.0,11.285714285714286,11.0,8.0,0.0,0.0,0.0,2,376,37,101,147,-1,-1,-1,147,-1,-1,-1,-1,-1,-1,-1,0
2,70,2,1,1,20.83333333333333,87.16666666666667,22.48333333333333,9.683333333333334,0.0,15.583333333333334,15.22843137254902,14.989215686274507,18.326851851851853,14.883333333333333,8.933333333333334,18.25,34.0,4.0,15.985507246376812,15.0,70.0,0.0,0.0,0.0,2,631,63,45,71,-1,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,0
2,20,2,1,1,82.0,72.3,100.5,49.48333333333333,0.0,77.0,67.80333333333333,19.80925925925926,81.99666666666667,68.53333333333333,1.0,77.48333333333333,33.0,5.0,20.5,20.0,20.0,0.0,0.0,0.0,2,569,126,64,122,-1,-1,-1,122,-1,-1,-1,-1,-1,-1,-1,0
5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,1.0,0.0,0.0,0.0,2,400,59,142,90,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,0
5,6,1,1,1,37.0,26.5,49.0,37.0,0.5,41.55,37.0,13.5,45.275,37.0,13.5,45.275,25.0,11.0,17.333333333333332,16.0,6.0,0.0,0.0,0.0,2,366,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0
5,16,1,1,1,52.48333333333333,384.45,45.5,37.5,0.5,32.0,43.37083333333334,69.20714285714286,40.875,41.75,8.0,43.0,31.0,9.0,17.857142857142858,15.0,16.0,0.0,0.0,0.0,2,406,59,142,90,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,0
5,36,2,1,1,104.85,61.8,44.5,34.5,0.0,32.483333333333334,49.86851851851852,16.97549019607843,39.10925925925926,40.5,3.5,39.0,33.0,1.0,16.970588235294116,16.0,36.0,0.0,0.0,0.0,2,410,59,142,90,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,0
5,68,2,1,1,22.5,97.5,24.48333333333333,6.5,1.0,9.5,9.911764705882351,20.51060606060606,11.57843137254902,9.0,3.5,11.0,50.0,1.0,21.948275862068964,22.0,68.0,0.0,0.0,0.0,2,405,50,19,91,-1,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,0
5,32,1,1,1,9.5,398.8833333333333,11.5,7.5,1.5,8.45,8.3125,43.69666666666667,9.804166666666667,8.25,4.0,9.25,27.0,1.0,13.25925925925926,14.0,32.0,0.0,0.0,0.0,2,371,50,19,91,-1,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,0
5,10,1,1,1,22.2,29.366666666666667,46.98333333333333,21.98333333333333,2.2666666666666666,28.066666666666663,22.09166666666667,13.154166666666669,40.31111111111111,22.09166666666667,10.491666666666664,45.88333333333333,25.0,11.0,14.0,13.0,10.0,0.0,0.0,0.0,2,422,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0
5,35,2,1,1,49.66666666666666,161.0,53.31666666666667,22.33333333333333,0.6666666666666666,30.35,31.1625,25.66372549019608,40.4425925925926,27.825000000000003,3.0,39.66666666666666,37.0,1.0,18.24242424242424,18.0,35.0,0.0,0.0,0.0,2,403,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0
5,40,2,1,1,33.333333333333336,97.13333333333334,51.98333333333333,18.33333333333333,0.3333333333333333,30.33333333333333,24.73333333333333,19.71315789473684,41.80833333333333,21.33333333333333,16.333333333333332,42.225,35.0,5.0,17.216216216216218,16.0,40.0,0.0,0.0,0.0,2,377,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0
5,28,1,1,1,75.68333333333334,52.48333333333333,44.95,24.5,0.0,38.05,42.54047619047618,15.158974358974358,40.7,35.5,1.0,40.0,24.0,1.0,11.045454545454543,11.5,28.0,0.0,0.0,0.0,2,414,85,61,138,-1,-1,-1,138,-1,-1,-1,-1,-1,-1,-1,0
2,31,2,1,1,49.5,389.98333333333335,63.5,20.5,2.5,15.0,27.71190476190477,42.83111111111111,29.0625,25.0,7.5,25.5,35.0,1.0,15.38095238095238,14.0,31.0,0.0,0.0,0.0,2,505,81,90,164,-1,-1,-1,164,-1,-1,-1,-1,-1,-1,-1,0
7,16,1,1,1,71.0,56.36666666666667,71.0,68.5,2.4833333333333334,66.5,69.75,21.652380952380952,68.75,69.75,10.0,68.75,46.0,5.0,24.0,22.0,16.0,0.0,0.0,0.0,2,577,17,128,150,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,0
7,18,2,1,1,107.56666666666666,61.266666666666666,96.33333333333331,58.73333333333333,0.0,60.73333333333333,73.90833333333333,22.729166666666668,81.63666666666667,64.66666666666667,15.416666666666668,87.61666666666666,36.0,3.0,15.11111111111111,15.0,18.0,0.0,0.0,0.0,2,179,128,91,151,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,0
7,20,1,1,1,37.15,40.0,34.56666666666667,35.1,6.183333333333334,29.95,35.79666666666667,21.61111111111111,31.37333333333333,35.43333333333333,15.216666666666669,30.383333333333333,33.0,7.0,15.11111111111111,12.5,20.0,0.0,0.0,0.0,2,163,35,90,160,-1,-1,-1,160,-1,-1,-1,-1,-1,-1,-1,0
7,24,1,1,1,8.983333333333333,72.08333333333333,10.25,3.1333333333333333,0.6333333333333333,5.3,4.613888888888888,29.3969696969697,7.241666666666667,3.991666666666666,3.1666666666666665,7.341666666666667,36.0,2.0,18.39130434782609,17.0,24.0,0.0,0.0,0.0,1,192,102,27,110,104,4,147,110,-1,18,-1,-1,-1,-1,-1,1
7,16,1,1,1,139.1,39.68333333333333,89.58333333333333,88.6,0.0,70.45,111.9375,11.104761904761904,79.32083333333333,110.025,0.9833333333333332,78.625,35.0,15.0,20.76923076923077,18.0,16.0,0.0,0.0,0.0,2,106,117,90,152,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,0
7,18,2,1,1,150.9,120.15,104.56666666666666,88.71666666666667,0.0,57.85,109.17916666666667,19.708333333333336,74.92333333333333,98.55,2.4416666666666664,71.66666666666667,34.0,5.0,17.0,16.0,18.0,0.0,0.0,0.0,2,107,117,90,152,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,0
7,32,1,1,1,18.883333333333333,54.06666666666667,35.25,7.25,1.9833333333333327,5.65,10.59375,18.916666666666668,12.322916666666666,9.408333333333331,7.983333333333333,9.308333333333334,37.0,3.0,14.88,12.0,32.0,0.0,0.0,0.0,2,177,103,40,107,-1,-1,-1,107,-1,-1,-1,-1,-1,-1,-1,0
7,80,1,1,1,40.6,50.46666666666667,41.98333333333333,10.416666666666666,0.4833333333333333,7.516666666666667,15.15,14.317521367521367,10.714166666666667,12.166666666666668,5.233333333333333,8.825,45.0,1.0,12.866666666666667,11.5,80.0,0.0,0.0,0.0,2,558,101,121,105,-1,-1,-1,105,-1,-1,-1,-1,-1,-1,-1,0
7,32,1,1,1,25.48333333333333,45.46666666666667,38.81666666666667,22.58333333333333,0.0,29.816666666666663,24.2375,18.58111111111111,31.339583333333334,24.291666666666668,0.5666666666666667,30.008333333333333,28.0,6.0,18.32258064516129,19.0,32.0,0.0,0.0,0.0,2,605,1,58,93,-1,-1,-1,93,-1,-1,-1,-1,-1,-1,-1,0
7,26,2,1,1,50.583333333333336,75.55,65.88333333333334,45.36666666666667,6.916666666666667,44.21666666666667,48.97777777777778,30.00555555555556,51.65238095238095,49.425,15.383333333333333,46.38333333333333,34.0,1.0,13.894736842105264,12.0,26.0,0.0,0.0,0.0,2,596,58,34,153,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,0
7,24,2,1,1,99.51666666666668,55.66666666666666,108.65,48.766666666666666,0.0,45.61666666666667,67.19444444444444,11.053030303030305,60.74722222222223,60.891666666666666,4.983333333333333,52.641666666666666,30.0,8.0,16.5625,13.0,24.0,0.0,0.0,0.0,2,590,58,34,153,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,0
7,14,1,1,1,88.3,23.883333333333333,149.41666666666666,79.95,5.1,102.01666666666668,85.01666666666667,13.088888888888889,122.40416666666668,86.8,10.625,119.09166666666668,45.0,11.0,24.714285714285715,15.0,14.0,0.0,0.0,0.0,2,167,24,144,154,-1,-1,-1,154,-1,-1,-1,-1,-1,-1,-1,0
7,20,2,1,1,89.38333333333334,90.33333333333331,100.41666666666669,59.05,0.0,55.766666666666666,69.75333333333333,31.625925925925927,80.73666666666666,69.23333333333333,39.85,81.03333333333333,36.0,7.0,21.9,21.5,20.0,0.0,0.0,0.0,2,184,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0
7,36,1,1,1,40.0,107.98333333333332,60.0,24.5,0.0,29.5,27.24814814814815,22.212745098039218,33.675925925925924,25.5,1.0,30.0,48.0,1.0,22.92,22.0,36.0,0.0,0.0,0.0,2,498,121,105,155,-1,-1,-1,155,-1,-1,-1,-1,-1,-1,-1,0
7,16,1,1,1,127.8,61.48333333333333,91.2,65.86666666666666,0.0,64.4,85.83333333333333,21.178571428571427,81.54166666666667,74.83333333333333,0.8166666666666667,85.28333333333333,32.0,6.0,16.5,15.0,16.0,0.0,0.0,0.0,2,127,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,2,122,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0
7,4,1,1,1,65.58333333333333,702.2333333333333,83.33333333333333,65.58333333333333,0.6,83.33333333333333,65.58333333333333,351.4166666666667,83.33333333333333,65.58333333333333,351.4166666666667,83.33333333333333,27.0,14.0,18.75,17.0,4.0,0.0,0.0,0.0,3,122,123,91,156,-1,-1,-1,156,18,-1,183,24,13,95,-1,1
7,16,2,1,1,89.56666666666666,48.15,112.7,68.36666666666666,0.0,89.48333333333333,77.26249999999999,18.264285714285712,98.75833333333333,75.55833333333334,0.5666666666666667,96.425,43.0,8.0,22.142857142857142,18.0,16.0,0.0,0.0,0.0,2,108,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0
7,4,1,1,1,53.0,0.5,115.0,53.0,0.5,115.0,53.0,0.5,115.0,53.0,0.5,115.0,29.0,16.0,23.5,24.5,4.0,0.0,0.0,0.0,3,279,117,90,152,-1,-1,-1,152,8,-1,160,21,9,72,-1,1
7,22,1,1,1,47.48333333333333,45.5,58.98333333333333,35.5,0.5,56.5,39.577777777777776,21.35,57.29666666666667,37.99166666666667,17.5,56.5,35.0,1.0,18.428571428571427,18.0,22.0,0.0,0.0,0.0,2,583,124,126,157,-1,-1,-1,157,-1,-1,-1,-1,-1,-1,-1,0
7,28,2,1,1,61.016666666666666,121.21666666666668,71.86666666666666,34.21666666666667,0.5166666666666667,47.96666666666667,43.23571428571428,26.578205128205127,57.021428571428565,37.03333333333333,11.8,55.833333333333336,33.0,3.0,18.43478260869565,17.0,28.0,0.0,0.0,0.0,2,497,123,126,157,-1,-1,-1,157,-1,-1,-1,-1,-1,-1,-1,0
7,20,1,1,1,49.0,46.5,56.5,35.483333333333334,0.5,45.0,41.69666666666667,20.16481481481481,53.373333333333335,40.5,2.5,55.5,33.0,7.0,22.22222222222222,24.0,20.0,0.0,0.0,0.0,3,585,123,126,157,-1,-1,-1,157,18,-1,186,25,5,128,-1,1
7,19,2,1,1,119.91666666666669,108.76666666666668,103.8,60.333333333333336,0.0,63.95,79.35,35.69444444444444,82.71333333333334,68.575,27.4,77.38333333333334,41.0,8.0,16.133333333333333,13.0,19.0,0.0,0.0,0.0,2,172,128,91,151,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,2,562,33,137,96,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,0
7,70,2,1,1,25.05,357.0833333333333,40.25,14.366666666666667,1.55,13.033333333333331,16.51764705882353,23.47904761904762,17.710185185185182,15.733333333333333,4.133333333333334,16.45,33.0,5.0,16.55223880597015,15.0,70.0,0.0,0.0,0.0,2,562,33,137,96,-1,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,0
7,36,2,1,1,67.68333333333334,74.2,38.766666666666666,30.55,0.0,10.416666666666666,43.05,26.779411764705884,16.875925925925927,42.48333333333333,24.8,12.05,53.0,3.0,23.181818181818183,18.0,36.0,0.0,0.0,0.0,2,469,56,112,161,-1,-1,-1,161,-1,-1,-1,-1,-1,-1,-1,0
7,42,2,1,1,75.15,73.31666666666666,61.75,29.25,0.0,9.933333333333334,47.49166666666667,19.2725,18.09242424242424,44.225,2.208333333333333,11.316666666666666,55.0,4.0,22.55,20.5,42.0,0.0,0.0,0.0,2,565,56,112,161,-1,-1,-1,161,-1,-1,-1,-1,-1,-1,-1,0
7,20,2,1,1,111.43333333333334,47.53333333333333,94.91666666666669,57.4,1.9,68.28333333333333,78.26,18.26481481481481,74.26666666666668,73.98333333333333,6.266666666666667,68.96666666666667,43.0,5.0,20.83333333333333,17.0,20.0,0.0,0.0,0.0,2,178,17,128,150,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,0
7,10,1,1,1,52.48333333333333,194.21666666666667,286.9833333333333,44.5,0.5,61.48333333333333,48.49166666666667,71.59166666666667,136.82222222222222,48.49166666666667,45.825,62.0,48.0,9.0,28.444444444444443,33.0,10.0,0.0,0.0,0.0,2,329,25,54,28,-1,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,0
7,4,1,1,1,49.5,0.5,64.98333333333333,49.5,0.5,64.98333333333333,49.5,0.5,64.98333333333333,49.5,0.5,64.98333333333333,46.0,7.0,21.25,16.0,4.0,0.0,0.0,0.0,2,293,25,54,28,-1,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,0
7,22,2,1,1,36.5,224.1833333333333,35.5,34.0,5.0,33.983333333333334,35.08055555555556,49.87,34.99666666666667,34.99166666666667,10.75,35.0,53.0,5.0,23.789473684210527,27.0,22.0,0.0,0.0,0.0,2,330,25,8,48,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,0
7,20,1,1,1,35.0,195.3333333333333,35.05,30.0,5.5,33.5,33.5,54.02037037037037,34.21,34.0,11.5,34.0,53.0,5.0,26.4375,29.0,20.0,0.0,0.0,0.0,2,270,25,8,48,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,0
7,48,2,1,1,24.0,30.48333333333333,37.71666666666667,16.5,0.0,29.5,19.666666666666668,12.46594202898551,32.39305555555556,19.25,1.5,32.0,50.0,1.0,19.41379310344828,16.0,48.0,0.0,0.0,0.0,2,311,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0
7,46,1,1,1,27.666666666666668,29.33333333333333,39.65,16.333333333333332,0.3333333333333333,28.33333333333333,22.303030303030305,12.045454545454543,32.44027777777777,22.33333333333333,8.833333333333334,31.333333333333336,38.0,3.0,16.46153846153846,16.0,46.0,0.0,0.0,0.0,2,305,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0
7,50,2,1,1,22.0,29.933333333333334,39.0,16.65,0.0,28.95,20.163888888888888,12.921527777777778,32.47692307692308,20.33333333333333,7.0,32.3,57.0,1.0,20.027027027027028,18.0,50.0,0.0,0.0,0.0,2,284,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0
7,42,1,1,1,25.5,50.0,49.5,19.0,0.0,28.5,22.398333333333333,13.275,35.08181818181818,22.25,8.0,34.0,29.0,1.0,15.444444444444445,14.0,42.0,0.0,0.0,0.0,2,266,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0
7,40,2,1,1,37.66666666666666,30.33333333333333,47.333333333333336,23.33333333333333,0.6666666666666666,33.333333333333336,28.19833333333333,11.278947368421052,39.465,26.325,2.6666666666666665,39.0,37.0,1.0,20.75675675675676,18.0,40.0,0.0,0.0,0.0,2,40,109,14,50,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,0
7,44,1,1,1,37.55,30.666666666666668,45.66666666666666,22.33333333333333,1.3166666666666669,34.666666666666664,28.133333333333336,9.403174603174604,39.66818181818182,25.33333333333333,1.6666666666666667,39.66666666666666,33.0,1.0,16.486486486486488,16.0,44.0,0.0,0.0,0.0,2,39,7,9,51,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,0
7,24,1,1,1,74.66666666666667,40.333333333333336,75.65,35.0,0.3333333333333333,64.0,62.05,17.606060606060606,72.49444444444445,65.99166666666667,1.6666666666666667,74.15833333333333,25.0,3.0,12.19047619047619,11.0,24.0,0.0,0.0,0.0,2,47,7,14,52,-1,-1,-1,52,-1,-1,-1,-1,-1,-1,-1,0
7,20,1,1,1,90.5,83.16666666666667,59.0,29.0,0.0,0.0,44.2,31.81481481481482,39.89333333333333,32.5,20.0,46.98333333333333,25.0,3.0,14.466666666666669,14.0,20.0,0.0,0.0,0.0,2,209,9,25,21,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,0
7,24,1,1,1,50.5,60.96666666666667,78.48333333333333,23.5,0.4833333333333333,65.0,31.58333333333333,20.39090909090909,72.16388888888889,26.75,0.5,74.0,51.0,3.0,25.454545454545453,24.5,24.0,0.0,0.0,0.0,2,249,114,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0
7,2,1,2,1,0.0,76.5,90.0,0.0,76.5,90.0,0.0,76.5,90.0,0.0,76.5,90.0,42.0,42.0,42.0,42.0,2.0,0.0,0.0,0.0,2,238,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0
7,16,1,2,1,52.0,67.5,89.98333333333333,27.5,0.5,56.45,35.125,26.75952380952381,68.47083333333333,30.5,1.5,63.725,48.0,1.0,30.416666666666668,29.0,16.0,0.0,0.0,0.0,2,238,115,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0
7,10,1,1,1,16.5,41.766666666666666,8.05,12.0,0.5,6.5,14.25,19.791666666666664,7.183333333333334,14.25,18.45,7.0,48.0,3.0,19.5,14.0,10.0,0.0,0.0,0.0,2,271,67,122,18,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,0
7,20,2,1,1,39.5,78.98333333333333,95.0,21.0,0.0,54.016666666666666,29.49333333333333,29.60185185185185,68.10333333333332,29.98333333333333,0.5,61.5,48.0,1.0,27.72222222222222,27.0,20.0,0.0,0.0,0.0,2,198,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0
7,16,1,1,1,46.0,71.5,83.98333333333333,25.5,0.0,62.98333333333333,31.5,22.5,72.49166666666667,27.25,1.0,71.5,37.0,3.0,23.642857142857142,25.0,16.0,0.0,0.0,0.0,2,203,115,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0
