route_busstop_id,depot,route_id,route_no,line_id,bus_stop_id,stop_id,order,stop_category,border,hub_stop,ride_zone,alight_zone,entering_angle,distance,popular,municipal,dr,dt_created
6159,5,556,T404,T404002,3939.0,1003947,6,,N,N,1,1,202.0,2165,,,1,2020-03-09 11:10:44
6160,5,556,T404,T404002,900.0,1000902,7,,N,N,1,1,183.0,2535,,,1,2020-03-09 11:10:44
6161,5,556,T404,T404002,340.0,1000340,8,,N,N,1,1,218.0,2718,,,1,2020-03-09 11:10:44
6162,5,556,T404,T404002,2132.0,1002136,9,,N,N,1,1,254.0,3050,,,1,2020-03-09 11:10:44
6163,5,556,T404,T404002,2143.0,1002147,10,,N,N,1,1,208.0,3330,,,1,2020-03-09 11:10:44
6164,5,556,T404,T404002,2157.0,1002161,11,,N,N,1,1,216.0,3469,,,1,2020-03-09 11:10:44
6165,5,556,T404,T404002,1020.0,1001022,12,,N,N,1,1,314.0,3779,,,1,2020-03-09 11:10:44
6166,5,556,T404,T404002,4088.0,1004096,13,,N,N,1,1,45.0,4502,,,1,2020-03-09 11:10:44
6167,5,556,T404,T404002,796.0,1000798,14,,N,N,1,1,324.0,5432,,,1,2020-03-09 11:10:44
6168,5,556,T404,T404002,1963.0,1001967,15,,N,N,1,1,33.0,6440,,,1,2020-03-09 11:10:44
6169,5,556,T404,T404002,1539.0,1001542,16,,N,N,1,1,22.0,6660,,,1,2020-03-09 11:10:44
6170,5,556,T404,T404002,1410.0,1001412,17,,N,N,1,1,97.0,7323,,,1,2020-03-09 11:10:44
6171,5,556,T404,T404002,476.0,1000476,18,,N,N,1,1,2.0,7560,,,1,2020-03-09 11:10:44
6172,5,556,T404,T404002,2906.0,1002911,19,,N,N,1,1,92.0,7658,,,1,2020-03-09 11:10:44
6173,5,556,T404,T404002,2205.0,1002209,20,,N,N,1,1,0.0,7869,,,1,2020-03-09 11:10:44
6174,5,556,T404,T404002,1836.0,1001839,21,,N,N,1,1,243.0,8333,,,1,2020-03-09 11:10:44
6175,5,556,T404,T404002,2733.0,1002738,22,,N,N,1,1,293.0,8615,,,1,2020-03-09 11:10:44
6176,5,556,T404,T404002,2389.0,1002394,23,,N,N,1,1,294.0,8829,,,1,2020-03-09 11:10:44
6177,5,556,T404,T404002,310.0,1000310,24,,N,N,1,1,263.0,9416,,,1,2020-03-09 11:10:44
6178,5,556,T404,T404002,3720.0,1003726,25,,N,N,1,1,244.0,9556,,,1,2020-03-09 11:10:44
6179,5,556,T404,T404002,3480.0,1003485,26,,N,N,1,1,137.0,10495,,,1,2020-03-09 11:10:44
6180,5,556,T404,T404002,2817.0,1002822,27,,N,N,1,1,325.0,11504,,,1,2020-03-09 11:10:44
6181,5,556,T404,T404001,2817.0,1002822,1,,N,N,1,1,325.0,0,,,2,2020-03-09 11:10:44
6182,5,556,T404,T404001,817.0,1000819,2,,N,N,1,1,340.0,400,,,2,2020-03-09 11:10:44
6183,5,556,T404,T404001,1720.0,1001723,3,,N,N,1,1,163.0,804,,,2,2020-03-09 11:10:44
6184,5,556,T404,T404001,3472.0,1003477,4,,N,N,1,1,327.0,1795,,,2,2020-03-09 11:10:44
6185,5,556,T404,T404001,1122.0,1001124,5,,N,N,1,1,64.0,2389,,,2,2020-03-09 11:10:44
6186,5,556,T404,T404001,1123.0,1001125,6,,N,N,1,1,92.0,2622,,,2,2020-03-09 11:10:44
6187,5,556,T404,T404001,1283.0,1001285,7,,N,N,1,1,114.0,3344,,,2,2020-03-09 11:10:44
6188,5,556,T404,T404001,2305.0,1002309,8,,N,N,1,1,113.0,3566,,,2,2020-03-09 11:10:44
6189,5,556,T404,T404001,3180.0,1003185,9,,N,N,1,1,63.0,3776,,,2,2020-03-09 11:10:44
6190,5,556,T404,T404001,2206.0,1002210,10,,N,N,1,1,180.0,4321,,,2,2020-03-09 11:10:44
6191,5,556,T404,T404001,1642.0,1001645,11,,N,N,1,1,272.0,4536,,,2,2020-03-09 11:10:44
6192,5,556,T404,T404001,1411.0,1001413,12,,N,N,1,1,277.0,4876,,,2,2020-03-09 11:10:44
6193,5,556,T404,T404001,3040.0,1003045,13,,N,N,1,1,262.0,5196,,,2,2020-03-09 11:10:44
6194,5,556,T404,T404001,1537.0,1001540,14,,N,N,1,1,202.0,5517,,,2,2020-03-09 11:10:44
6195,5,556,T404,T404001,482.0,1000482,15,,N,N,1,1,185.0,5654,,,2,2020-03-09 11:10:44
6196,5,556,T404,T404001,797.0,1000799,16,,N,N,1,1,162.0,6816,,,2,2020-03-09 11:10:44
6197,5,556,T404,T404001,222.0,1000222,17,,N,N,1,1,234.0,7351,,,2,2020-03-09 11:10:44
6198,5,556,T404,T404001,2770.0,1002775,18,,N,N,1,1,224.0,7776,,,2,2020-03-09 11:10:44
6199,5,556,T404,T404001,2449.0,1002454,19,,N,N,1,1,141.0,8042,,,2,2020-03-09 11:10:44
6200,5,556,T404,T404001,2156.0,1002160,20,,N,N,1,1,36.0,8789,,,2,2020-03-09 11:10:44
6201,5,556,T404,T404001,2144.0,1002148,21,,N,N,1,1,28.0,8994,,,2,2020-03-09 11:10:44
6202,5,556,T404,T404001,2131.0,1002135,22,,N,N,1,1,38.0,9106,,,2,2020-03-09 11:10:44
6203,5,556,T404,T404001,1272.0,1001274,23,,N,N,1,1,38.0,9531,,,2,2020-03-09 11:10:44
6204,5,556,T404,T404001,235.0,1000235,24,,N,N,1,1,3.0,9747,,,2,2020-03-09 11:10:44
6205,5,556,T404,T404001,3937.0,1003945,25,,N,N,1,1,19.0,10019,,,2,2020-03-09 11:10:44
6206,5,556,T404,T404001,2125.0,1002129,26,,N,N,1,1,322.0,11146,,,2,2020-03-09 11:10:44
6207,5,556,T404,T404001,17.0,1000017,27,,N,N,1,1,168.0,11880,,,2,2020-03-09 11:10:44
6208,5,556,T404,T404001,2725.0,1002730,28,,N,N,1,1,219.0,12654,,,2,2020-03-09 11:10:44
6209,5,557,T405,T405002,2725.0,1002730,1,,N,N,1,1,219.0,0,,,1,2020-03-09 11:10:44
6210,5,557,T405,T405002,15.0,1000015,2,,N,N,1,1,348.0,810,,,1,2020-03-09 11:10:44
6211,5,557,T405,T405002,4035.0,1004043,3,,N,N,1,1,319.0,1022,,,1,2020-03-09 11:10:44
6212,5,557,T405,T405002,2126.0,1002130,4,,N,N,1,1,299.0,1464,,,1,2020-03-09 11:10:44
6213,5,557,T405,T405002,3939.0,1003947,5,,N,N,1,1,202.0,2588,,,1,2020-03-09 11:10:44
6214,5,557,T405,T405002,900.0,1000902,6,,N,N,1,1,183.0,2938,,,1,2020-03-09 11:10:44
6215,5,557,T405,T405002,340.0,1000340,7,,N,N,1,1,218.0,3128,,,1,2020-03-09 11:10:44
6216,5,557,T405,T405002,2132.0,1002136,8,,N,N,1,1,254.0,3452,,,1,2020-03-09 11:10:44
6217,5,557,T405,T405002,2143.0,1002147,9,,N,N,1,1,208.0,3738,,,1,2020-03-09 11:10:44
6218,5,557,T405,T405002,2157.0,1002161,10,,N,N,1,1,216.0,3878,,,1,2020-03-09 11:10:44
6219,5,557,T405,T405002,1020.0,1001022,11,,N,N,1,1,314.0,4181,,,1,2020-03-09 11:10:44
6220,5,557,T405,T405002,2450.0,1002455,12,,N,N,1,1,295.0,4624,,,1,2020-03-09 11:10:44
6221,5,557,T405,T405002,435.0,1000435,13,,N,N,1,1,352.0,5102,,,1,2020-03-09 11:10:44
6222,5,557,T405,T405002,1744.0,1001747,14,,N,N,1,1,344.0,5362,,,1,2020-03-09 11:10:44
6223,5,557,T405,T405002,1.0,1000001,15,,N,N,1,1,349.0,6975,,,1,2020-03-09 11:10:44
6224,5,557,T405,T405002,417.0,1000417,16,,N,N,1,1,342.0,7497,,,2,2020-03-09 11:10:44
6225,5,557,T405,T405002,1963.0,1001967,17,,N,N,1,1,33.0,7600,,,2,2020-03-09 11:10:44
6226,5,557,T405,T405002,1.0,1000001,18,,N,N,1,1,349.0,7650,,,2,2020-03-09 11:10:44
6227,5,557,T405,T405002,486.0,1000486,19,,N,N,1,1,163.0,7737,,,2,2020-03-09 11:10:44
6228,5,557,T405,T405002,1745.0,1001748,20,,N,N,1,1,164.0,8097,,,2,2020-03-09 11:10:44
6229,5,557,T405,T405002,2449.0,1002454,21,,N,N,1,1,141.0,8502,,,2,2020-03-09 11:10:44
6230,5,557,T405,T405002,2156.0,1002160,22,,N,N,1,1,36.0,9547,,,2,2020-03-09 11:10:44
6231,5,557,T405,T405002,2144.0,1002148,23,,N,N,1,1,28.0,9767,,,2,2020-03-09 11:10:44
6232,5,557,T405,T405002,2131.0,1002135,24,,N,N,1,1,38.0,9893,,,2,2020-03-09 11:10:44
6233,5,557,T405,T405002,1272.0,1001274,25,,N,N,1,1,38.0,10314,,,2,2020-03-09 11:10:44
6234,5,557,T405,T405002,235.0,1000235,26,,N,N,1,1,3.0,10529,,,2,2020-03-09 11:10:44
6235,5,557,T405,T405002,3937.0,1003945,27,,N,N,1,1,19.0,10819,,,2,2020-03-09 11:10:44
6236,5,557,T405,T405002,2125.0,1002129,28,,N,N,1,1,322.0,11938,,,2,2020-03-09 11:10:44
6237,5,557,T405,T405002,17.0,1000017,29,,N,N,1,1,168.0,12675,,,2,2020-03-09 11:10:44
6238,5,557,T405,T405002,2725.0,1002730,30,,N,N,1,1,219.0,13301,,,2,2020-03-09 11:10:44
6345,7,738,PJ03,P003002,1827.0,1001830,1,,N,N,1,1,277.0,0,,,1,2020-03-09 11:10:44
6346,7,738,PJ03,P003002,2947.0,1002952,2,,N,N,1,1,197.0,481,,,1,2020-03-09 11:10:44
6347,7,738,PJ03,P003002,4556.0,1006208,3,,N,N,1,1,319.0,1239,,,1,2020-03-09 11:10:44
6348,7,738,PJ03,P003002,4557.0,1006209,4,,N,N,1,1,256.0,1592,,,1,2020-03-09 11:10:44
6349,7,738,PJ03,P003002,4558.0,1006210,5,,N,N,1,1,262.0,1945,,,1,2020-03-09 11:10:44
6350,7,738,PJ03,P003002,3342.0,1003347,6,,N,N,1,1,182.0,2392,,,1,2020-03-09 11:10:44
6351,7,738,PJ03,P003002,1379.0,1001381,7,,N,N,1,1,86.0,3498,,,2,2020-03-09 11:10:44
6352,7,738,PJ03,P003002,4559.0,1006211,8,,N,N,1,1,2.0,3652,,,2,2020-03-09 11:10:44
6353,7,738,PJ03,P003002,4560.0,1006212,9,,N,N,1,1,1.0,3855,,,2,2020-03-09 11:10:44
6354,7,738,PJ03,P003002,2194.0,1002198,10,,N,N,1,1,87.0,3963,,,2,2020-03-09 11:10:44
6355,7,738,PJ03,P003002,3132.0,1003137,11,,N,N,1,1,116.0,4612,,,2,2020-03-09 11:10:44
6356,7,738,PJ03,P003002,4561.0,1006213,12,,N,N,1,1,165.0,4954,,,2,2020-03-09 11:10:44
6357,7,738,PJ03,P003002,32.0,1000032,13,,N,N,1,1,212.0,5250,,,2,2020-03-09 11:10:44
6358,7,738,PJ03,P003002,4562.0,1006214,14,,N,N,1,1,173.0,5457,,,2,2020-03-09 11:10:44
6359,7,738,PJ03,P003002,4575.0,1006227,15,,N,N,1,1,116.0,5825,,,2,2020-03-09 11:10:44
6360,7,738,PJ03,P003002,4564.0,1006216,16,,N,N,1,1,118.0,5939,,,2,2020-03-09 11:10:44
6361,7,738,PJ03,P003002,3496.0,1003501,17,,N,N,1,1,2.0,6117,,,2,2020-03-09 11:10:44
6362,7,738,PJ03,P003002,1906.0,1001910,18,,N,N,1,1,2.0,6574,,,2,2020-03-09 11:10:44
6363,7,738,PJ03,P003002,2909.0,1002914,19,,N,N,1,1,110.0,7048,,,2,2020-03-09 11:10:44
6364,7,738,PJ03,P003002,4565.0,1006217,20,,N,N,1,1,87.0,7518,,,2,2020-03-09 11:10:44
6365,7,738,PJ03,P003002,3547.0,1003552,21,,N,N,1,1,326.0,8195,,,2,2020-03-09 11:10:44
6366,7,738,PJ03,P003002,2103.0,1002107,22,,N,N,1,1,39.0,8641,,,2,2020-03-09 11:10:44
6367,7,738,PJ03,P003002,3406.0,1003411,23,,N,N,1,1,300.0,8790,,,2,2020-03-09 11:10:44
6368,7,738,PJ03,P003002,1827.0,1001830,24,,N,N,1,1,277.0,9197,,,2,2020-03-09 11:10:44
6504,5,608,BET8,R008002,4604.0,1006256,1,,N,N,1,1,180.0,0,,,1,2020-03-09 11:10:44
6505,5,608,BET8,R008002,1312.0,1001314,2,,N,N,1,1,334.0,791,,,1,2020-03-09 11:10:44
6506,5,608,BET8,R008002,3311.0,1003316,3,,N,N,1,1,331.0,973,,,1,2020-03-09 11:10:44
6507,5,608,BET8,R008002,2742.0,1002747,4,,N,N,1,1,340.0,1234,,,1,2020-03-09 11:10:44
6508,5,608,BET8,R008002,1285.0,1001287,5,,N,N,1,1,298.0,1597,,,1,2020-03-09 11:10:44
6509,5,608,BET8,R008002,4004.0,1004012,6,,N,N,1,1,304.0,2055,,,1,2020-03-09 11:10:44
6510,5,608,BET8,R008002,4404.0,1006056,7,,N,N,1,1,313.0,7642,,,1,2020-03-09 11:10:44
6511,5,608,BET8,R008002,4405.0,1006057,8,,N,N,1,1,325.0,8069,,,1,2020-03-09 11:10:44
6512,5,608,BET8,R008002,4393.0,1006045,9,,N,N,1,1,314.0,8617,,,1,2020-03-09 11:10:44
6513,5,608,BET8,R008002,4394.0,1006046,10,,N,N,1,1,325.0,9745,,,1,2020-03-09 11:10:44
6514,5,608,BET8,R008002,4395.0,1006047,11,,N,N,1,1,224.0,11016,,,1,2020-03-09 11:10:44
6515,5,608,BET8,R008002,4397.0,1006049,12,,N,N,1,1,197.0,12451,,,1,2020-03-09 11:10:44
6516,5,608,BET8,R008002,4114.0,1004122,13,,N,N,1,1,295.0,13524,,,1,2020-03-09 11:10:44
6517,5,608,BET8,R008002,2569.0,1002574,14,,N,N,1,1,282.0,15903,,,1,2020-03-09 11:10:44
6518,5,608,BET8,R008002,435.0,1000435,15,,N,N,1,1,352.0,17485,,,1,2020-03-09 11:10:44
6519,5,608,BET8,R008002,1744.0,1001747,16,,N,N,1,1,344.0,18538,,,1,2020-03-09 11:10:44
6520,5,608,BET8,R008002,2817.0,1002822,17,,N,N,1,1,325.0,18797,,,1,2020-03-09 11:10:44
6521,5,608,BET8,R008002,817.0,1000819,18,,N,N,1,1,340.0,20731,,,1,2020-03-09 11:10:44
6522,5,608,BET8,R008002,473.0,1000473,19,,N,N,1,1,2.0,21577,,,1,2020-03-09 11:10:44
6523,5,608,BET8,R008002,1843.0,1001846,20,,N,N,1,1,314.0,24643,,,1,2020-03-09 11:10:44
6524,5,608,BET8,R008002,946.0,1000948,21,,N,N,1,1,300.0,24800,,,1,2020-03-09 11:10:44
6525,5,608,BET8,R008002,2077.0,1002081,22,,N,N,1,1,131.0,24989,,,1,2020-03-09 11:10:44
6526,5,608,BET8,R008001,2077.0,1002081,1,,N,N,1,1,131.0,0,,,2,2020-03-09 11:10:44
6527,5,608,BET8,R008001,932.0,1000934,2,,N,N,1,1,120.0,3745,,,2,2020-03-09 11:10:44
6528,5,608,BET8,R008001,951.0,1000953,3,,N,N,1,1,120.0,3896,,,2,2020-03-09 11:10:44
6529,5,608,BET8,R008001,3920.0,1003928,4,,N,N,1,1,170.0,8943,,,2,2020-03-09 11:10:44
6530,5,608,BET8,R008001,1844.0,1001847,5,,N,N,1,1,134.0,11217,,,2,2020-03-09 11:10:44
6531,5,608,BET8,R008001,474.0,1000474,6,,N,N,1,1,182.0,11311,,,1,2020-03-09 11:10:44
6532,5,608,BET8,R008001,1720.0,1001723,7,,N,N,1,1,163.0,11569,,,2,2020-03-09 11:10:44
6533,5,608,BET8,R008001,486.0,1000486,8,,N,N,1,1,163.0,11979,,,2,2020-03-09 11:10:44
6534,5,608,BET8,R008001,1745.0,1001748,9,,N,N,1,1,164.0,12888,,,2,2020-03-09 11:10:44
6535,5,608,BET8,R008001,438.0,1000438,10,,N,N,1,1,172.0,13475,,,2,2020-03-09 11:10:44
6536,5,608,BET8,R008001,2568.0,1002573,11,,N,N,1,1,102.0,16985,,,2,2020-03-09 11:10:44
6537,5,608,BET8,R008001,2515.0,1002520,12,,N,N,1,1,106.0,18324,,,2,2020-03-09 11:10:44
6538,5,608,BET8,R008001,4398.0,1006050,13,,N,N,1,1,94.0,18511,,,2,2020-03-09 11:10:44
6539,5,608,BET8,R008001,4401.0,1006053,14,,N,N,1,1,130.0,19111,,,2,2020-03-09 11:10:44
6540,5,608,BET8,R008001,4005.0,1004013,15,,N,N,1,1,129.0,19998,,,2,2020-03-09 11:10:44
6541,5,608,BET8,R008001,2799.0,1002804,16,,N,N,1,1,153.0,23511,,,2,2020-03-09 11:10:44
6542,5,608,BET8,R008001,2760.0,1002765,17,,N,N,1,1,154.0,24111,,,2,2020-03-09 11:10:44
6543,5,608,BET8,R008001,4604.0,1006256,18,,N,N,1,1,180.0,24511,,,2,2020-03-09 11:10:44
6649,5,614,T570,T570002,1861.0,1001864,1,,N,N,1,1,358.0,0,,,1,2020-03-09 11:10:44
6650,5,614,T570,T570002,1263.0,1001265,2,,N,N,1,1,90.0,1145,,,1,2020-03-09 11:10:44
6651,5,614,T570,T570002,1614.0,1001617,3,,N,N,1,1,79.0,2005,,,1,2020-03-09 11:10:44
6652,5,614,T570,T570002,1952.0,1001956,4,,N,N,1,1,1.0,2429,,,1,2020-03-09 11:10:44
6653,5,614,T570,T570002,1369.0,1001371,5,,N,N,1,1,3.0,3005,,,1,2020-03-09 11:10:44
6654,5,614,T570,T570002,2359.0,1002363,6,,N,N,1,1,272.0,3254,,,1,2020-03-09 11:10:44
6655,5,614,T570,T570002,3396.0,1003401,7,,N,N,1,1,271.0,3656,,,1,2020-03-09 11:10:44
6656,5,614,T570,T570002,1967.0,1001971,8,,N,N,1,1,288.0,3936,,,1,2020-03-09 11:10:44
6657,5,614,T570,T570002,3271.0,1003276,9,,N,N,1,1,198.0,4907,,,1,2020-03-09 11:10:44
6658,5,614,T570,T570002,840.0,1000842,10,,N,N,1,1,239.0,5088,,,1,2020-03-09 11:10:44
6659,5,614,T570,T570002,2958.0,1002963,11,,N,N,1,1,275.0,5393,,,1,2020-03-09 11:10:44
6660,5,614,T570,T570002,1365.0,1001367,12,,N,N,1,1,2.0,5597,,,1,2020-03-09 11:10:44
6661,5,614,T570,T570002,1259.0,1001261,13,,N,N,1,1,2.0,5919,,,1,2020-03-09 11:10:44
6662,5,614,T570,T570002,500.0,1000501,14,,N,N,1,1,270.0,6402,,,1,2020-03-09 11:10:44
6663,5,614,T570,T570002,1258.0,1001260,15,,N,N,1,1,24.0,7100,,,1,2020-03-09 11:10:44
6664,5,614,T570,T570002,2252.0,1002256,16,,N,N,1,1,37.0,7451,,,1,2020-03-09 11:10:44
6665,5,614,T570,T570002,1538.0,1001541,17,,N,N,1,1,58.0,8196,,,1,2020-03-09 11:10:44
6666,5,614,T570,T570002,3914.0,1003922,18,,N,N,1,1,88.0,9249,,,1,2020-03-09 11:10:44
6667,5,614,T570,T570002,1686.0,1001689,19,,N,N,1,1,151.0,10206,,,1,2020-03-09 11:10:44
6668,5,614,T570,T570002,1687.0,1001690,20,,N,N,1,1,331.0,11273,,,1,2020-03-09 11:10:44
6669,5,614,T570,T570001,1687.0,1001690,1,,N,N,1,1,331.0,0,,,2,2020-03-09 11:10:44
6670,5,614,T570,T570001,1544.0,1001547,2,,N,N,1,1,238.0,936,,,2,2020-03-09 11:10:44
6671,5,614,T570,T570001,420.0,1000420,3,,N,N,1,1,227.0,1200,,,2,2020-03-09 11:10:44
6672,5,614,T570,T570001,1273.0,1001275,4,,N,N,1,1,217.0,1757,,,2,2020-03-09 11:10:44
6673,5,614,T570,T570001,2629.0,1002634,5,,N,N,1,1,234.0,2063,,,2,2020-03-09 11:10:44
6674,5,614,T570,T570001,1297.0,1001299,6,,N,N,1,1,90.0,2629,,,2,2020-03-09 11:10:44
6675,5,614,T570,T570001,1345.0,1001347,7,,N,N,1,1,182.0,3063,,,2,2020-03-09 11:10:44
6676,5,614,T570,T570001,2957.0,1002962,8,,N,N,1,1,182.0,3361,,,2,2020-03-09 11:10:44
6677,5,614,T570,T570001,839.0,1000841,9,,N,N,1,1,59.0,3916,,,2,2020-03-09 11:10:44
6678,5,614,T570,T570001,3270.0,1003275,10,,N,N,1,1,18.0,4233,,,2,2020-03-09 11:10:44
6679,5,614,T570,T570001,1968.0,1001972,11,,N,N,1,1,108.0,5216,,,2,2020-03-09 11:10:44
6680,5,614,T570,T570001,3397.0,1003402,12,,N,N,1,1,182.0,5682,,,2,2020-03-09 11:10:44
6681,5,614,T570,T570001,2301.0,1002305,13,,N,N,1,1,92.0,5852,,,2,2020-03-09 11:10:44
6682,5,614,T570,T570001,3704.0,1003710,14,,N,N,1,1,183.0,6019,,,2,2020-03-09 11:10:44
6683,5,614,T570,T570001,1938.0,1001942,15,,N,N,1,1,181.0,6619,,,2,2020-03-09 11:10:44
6684,5,614,T570,T570001,279.0,1000279,16,,N,N,1,1,259.0,7133,,,2,2020-03-09 11:10:44
6685,5,614,T570,T570001,1264.0,1001266,17,,N,N,1,1,270.0,7984,,,2,2020-03-09 11:10:44
6686,5,614,T570,T570001,1861.0,1001864,18,,N,N,1,1,358.0,9233,,,2,2020-03-09 11:10:44
6729,5,677,671,U671002,2142.0,1002146,1,,N,N,1,1,272.0,0,,,1,2020-03-09 11:10:44
6730,5,677,671,U671002,3257.0,1003262,2,,N,N,1,1,268.0,735,,,1,2020-03-09 11:10:44
6731,5,677,671,U671002,1990.0,1001994,3,,N,N,1,1,273.0,1008,,,1,2020-03-09 11:10:44
6732,5,677,671,U671002,1845.0,1001848,4,,N,N,1,1,272.0,1473,,,1,2020-03-09 11:10:44
6733,5,677,671,U671002,904.0,1000906,5,,N,N,1,1,275.0,1765,,,1,2020-03-09 11:10:44
6734,5,677,671,U671002,876.0,1000878,6,,N,N,1,1,292.0,2104,,,1,2020-03-09 11:10:44
6735,5,677,671,U671002,1696.0,1001699,7,,N,N,1,1,229.0,2527,,,1,2020-03-09 11:10:44
6736,5,677,671,U671002,2413.0,1002418,8,,N,N,1,1,270.0,2810,,,1,2020-03-09 11:10:44
6737,5,677,671,U671002,584.0,1000585,9,,N,N,1,1,270.0,3007,,,1,2020-03-09 11:10:44
6738,5,677,671,U671002,3149.0,1003154,10,,N,N,1,1,320.0,3610,,,1,2020-03-09 11:10:44
6739,5,677,671,U671002,13.0,1000013,11,,N,N,1,1,1.0,4127,,,1,2020-03-09 11:10:44
6740,5,677,671,U671002,4494.0,1006146,12,,N,N,1,1,195.0,4963,,,1,2020-03-09 11:10:44
6741,5,677,671,U671002,4515.0,1006167,13,,N,N,1,1,285.0,5917,,,1,2020-03-09 11:10:44
6742,5,677,671,U671002,2841.0,1002846,14,,N,N,1,1,269.0,6388,,,1,2020-03-09 11:10:44
6743,5,677,671,U671002,3934.0,1003942,15,,N,N,1,1,180.0,7103,,,1,2020-03-09 11:10:44
6744,5,677,671,U671002,158.0,1000158,16,,Y,N,2,1,180.0,7712,,,1,2020-03-09 11:10:44
6745,5,677,671,U671002,3176.0,1003181,17,,N,N,2,2,0.0,8149,,,1,2020-03-09 11:10:44
6746,5,677,671,U671002,3933.0,1003941,18,,N,N,2,2,0.0,8468,,,1,2020-03-09 11:10:44
6747,5,677,671,U671002,3228.0,1003233,19,,N,N,2,2,275.0,8940,,,1,2020-03-09 11:10:44
6748,5,677,671,U671002,2494.0,1002499,20,,N,N,2,2,280.0,9577,,,1,2020-03-09 11:10:44
6749,5,677,671,U671002,1009.0,1001011,21,,N,N,2,2,208.0,10808,,,1,2020-03-09 11:10:44
6750,5,677,671,U671002,3909.0,1003917,22,,N,N,2,2,194.0,12133,,,1,2020-03-09 11:10:44
6751,5,677,671,U671002,3905.0,1003913,23,,N,N,2,2,14.0,13209,,,1,2020-03-09 11:10:44
6752,5,677,671,U671002,1008.0,1001010,24,,N,N,2,2,22.0,14333,,,1,2020-03-09 11:10:44
6753,5,677,671,U671002,3684.0,1003690,25,,N,N,2,2,62.0,16179,,,1,2020-03-09 11:10:44
6754,5,677,671,U671002,1239.0,1001241,26,,N,N,2,2,83.0,16687,,,1,2020-03-09 11:10:44
6755,5,677,671,U671002,3935.0,1003943,27,,N,N,2,2,87.0,17385,,,1,2020-03-09 11:10:44
6756,5,677,671,U671002,1267.0,1001269,28,,N,N,2,2,61.0,17823,,,1,2020-03-09 11:10:44
6757,5,677,671,U671002,4006.0,1004014,29,,N,N,2,2,61.0,18190,,,1,2020-03-09 11:10:44
6758,5,677,671,U671002,2189.0,1002193,30,,Y,N,3,2,49.0,18467,,,1,2020-03-09 11:10:44
6759,5,677,671,U671002,975.0,1000977,31,,N,N,3,3,47.0,18751,,,1,2020-03-09 11:10:44
6760,5,677,671,U671002,3528.0,1003533,32,,N,N,3,3,60.0,19545,,,1,2020-03-09 11:10:44
6761,5,677,671,U671002,1336.0,1001338,33,,N,N,3,3,37.0,19716,,,1,2020-03-09 11:10:44
6762,5,677,671,U671002,437.0,1000437,34,,N,N,3,3,44.0,20114,,,1,2020-03-09 11:10:44
6763,5,677,671,U671002,1929.0,1001933,35,,N,N,3,3,48.0,20658,,,1,2020-03-09 11:10:44
6764,5,677,671,U671002,1869.0,1001872,36,,N,N,3,3,48.0,20983,,,1,2020-03-09 11:10:44
6765,5,677,671,U671002,2395.0,1002400,37,,N,N,3,3,36.0,21255,,,1,2020-03-09 11:10:44
6766,5,677,671,U671002,728.0,1000730,38,,N,N,3,3,60.0,21684,,,1,2020-03-09 11:10:44
6767,5,677,671,U671002,505.0,1000506,39,,N,N,3,3,58.0,22145,,,1,2020-03-09 11:10:44
6768,5,677,671,U671002,2396.0,1002401,40,,N,N,3,3,12.0,22507,,,1,2020-03-09 11:10:44
6769,5,677,671,U671002,3821.0,1003828,41,,N,N,3,3,12.0,22896,,,1,2020-03-09 11:10:44
6770,5,677,671,U671002,4247.0,1004255,42,,Y,N,4,3,12.0,23109,,,1,2020-03-09 11:10:44
6771,5,677,671,U671002,4440.0,1006092,43,,N,N,4,4,281.0,23344,,,1,2020-03-09 11:10:44
6772,5,677,671,U671002,72.0,1000072,44,,N,N,4,4,10.0,23511,,,1,2020-03-09 11:10:44
6773,5,677,671,U671002,1472.0,1001474,45,,N,N,4,4,9.0,23865,,,1,2020-03-09 11:10:44
6774,5,677,671,U671002,3194.0,1003199,46,,N,N,4,4,26.0,24138,,,1,2020-03-09 11:10:44
6775,5,677,671,U671002,4196.0,1004204,47,,N,N,4,4,13.0,24377,,,1,2020-03-09 11:10:44
6776,5,677,671,U671002,1007.0,1001009,48,,N,N,4,4,11.0,24614,,,1,2020-03-09 11:10:44
6777,5,677,671,U671002,4221.0,1004229,49,,N,N,4,4,355.0,24904,,,1,2020-03-09 11:10:44
6778,5,677,671,U671002,4200.0,1004208,50,,N,N,4,4,10.0,26219,,,1,2020-03-09 11:10:44
6779,5,677,671,U671002,3264.0,1003269,51,,Y,N,5,4,195.0,26583,,,1,2020-03-09 11:10:44
6780,5,677,671,U671002,2634.0,1002639,52,,N,N,5,5,353.0,27423,,,1,2020-03-09 11:10:44
6781,5,677,671,U671002,4296.0,1004344,53,,N,N,5,5,0.0,30258,,,1,2020-03-09 11:10:44
6782,5,677,671,U671001,4296.0,1004344,1,,N,N,5,5,0.0,0,,,2,2020-03-09 11:10:44
6783,5,677,671,U671001,2635.0,1002640,2,,N,N,5,5,173.0,304,,,2,2020-03-09 11:10:44
6784,5,677,671,U671001,3264.0,1003269,3,,Y,N,4,5,195.0,1249,,,2,2020-03-09 11:10:44
6785,5,677,671,U671001,4202.0,1004210,4,,N,N,4,4,190.0,4161,,,2,2020-03-09 11:10:44
6786,5,677,671,U671001,979.0,1000981,5,,N,N,4,4,175.0,5341,,,2,2020-03-09 11:10:44
