depot_id,depot_name,state,zone,code,route_id,route_desc,bus_stop_id,distance,stop_name,street_name,latitude,longitude
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,53.0,PUTRAJAYA SENTRAL - KTM SERDANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,54.0,PUTRAJAYA SENTRAL - BDR UTAMA,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,55.0,BDR PERMAISURI - BKT BINTANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,56.0,BDR TUN RAZAK - BKT BINTANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,57.0,DESA BAIDURI - BKT BINTANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,59.0,DESA PETALING - BKT BINTANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,62.0,UPM/ TMN SRI SERDANG - KTM SERDANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,63.0,TMN SRI PULAI - MINES SHOPPING CENTRE,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,64.0,BDR BKT JALIL - TECHNOLOGY PARK MALAYSIA / SRI PETALING,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,65.0,TMN GEMBIRA - LRT SALAK SELATAN,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,66.0,DESA TASEK - HUKM via LRT BTS,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,67.0,UKM - PEKAN KAJANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,68.0,LRT SALAK SELATAN - HUKM,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,126.0,DAMAI PERDANA - PASAR SENI,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,129.0,PUTRAJAYA - CYBERJAYA TRANSPORT TERMINAL,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,130.0,KTM SERDANG - BANDAR PUNCAK JALIL,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,135.0,BERANANG - PRIMA SAUJANA,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,136.0,TUDM SG BESI - TUDM SG BESI - PASAR SENI,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,139.0,TMN IMPIAN EHSAN - JLN SILANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,141.0,'LRT BUKIT JALIL - LRT SALAK SELATAN,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,144.0,Bandar Sungai Long - Pasar Seni,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,152.0,TMN MEGAH - BKT BINTANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,162.0,DAMAI PERDANA - BKT BINTANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,180.0,SEMENYIH SENTRAL-JALAN SILANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,187.0,PUTRAJAYA SENTRAL-PASAR SENI,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,188.0,,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,194.0,SEWA KHAS CHERAS SELATAN,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,201.0,Pinggiran Bukit Jalil,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,202.0,-,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,456.0,TMN SEGAR - BKT BINTANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,457.0,PANGSUN - BATU 10 LEBUHRAYA CHERAS KAJANG,,,,,,
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10383.0,1,KL423 PRIMA ALAM DAMAI,JLN DESA CHERAS,3.055034,101.743311
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2500.0,264,KJ402 PETRONAS DAMAI PERDANA (OPP), PERS DAMAI PERDANA,3.0538129274333,101.74454990288
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2836.0,792,KJ404 DAMAI PERDANA FASA 1, PERS DAMAI PERDANA,3.0505668462573,101.74140096979
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3857.0,1275,KJ406 DAMAI PERDANA FASA 2, PERS DAMAI PERDANA,3.0468347223618,101.73932428072
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2835.0,2044,KJ397 PERUMAHAN DAMAI PERDANA FASA 3, PERS DAMAI PERDANA,3.04890032051,101.73985161208
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3858.0,2472,KJ398 PERUMAHAN DAMAI PERDANA, PERS DAMAI PERDANA,3.051568440242,101.7425530177
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2837.0,2850,KJ401 PETRONAS DAMAI PERDANA, PERS DAMAI PERDANA,3.0541550642724,101.74435396928
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,41.0,3379,KJ649 FLAT CHERAS UTAMA (OPP),JLN DAMAI INDAH 2,3.052987,101.746953
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1699.0,3559,KJ696 PERUMAHAN POLIS DESA BAIDURI, PERS BAIDURI,3.0515635256395,101.74764566064
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10376.0,4331,KJ694 SK DESA BAIDURI,PERS BAIDURI,3.047272,101.750849
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10377.0,4675,KJ748 TAMAN KOPERASI MAJU JAYA,JLN SERI TAMING 2A,3.047791,101.753252
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10378.0,4952,VINA RESIDENCY,JLN SERI TAMING 2A,3.050291,101.753297
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10380.0,5382,TAMAN SERI TAMING,JLN SERI TAMING 2A,3.054158,101.753483
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2344.0,6044,KL2174 PADANG TAMAN DAHLIA,JLN 8/154,3.0556239954642,101.74940442408
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2650.0,6308,KL1721 KOMERSIAL TAMAN BAHAGIA, JLN 8/154,3.0580440385937,101.74942357411
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2669.0,6734,KL405 TAMAN BUKIT ANGSANA, JLN 8/154,3.0619257054726,101.7494772773
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3798.0,7015,KL406 TAMAN SURIA JAYA, JLN 8/154,3.0645069017926,101.74946444951
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3195.0,7772,KL407 SRA AL-MUBARAQAH, JLN 1/144A,3.0712757480315,101.74975334655
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3589.0,7993,KL408 FLAT TAMAN BUKIT CHERAS, JLN 1/144A,3.0730924146011,101.74902176338
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1767.0,8317,KL409 PETRONAS TAMAN LENSENG (OPP), JLN 1/144A,3.074003,101.746403
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1756.0,8541,KL2175 MEDAN CONNAUGHT,JLN 3/144A,3.075536,101.745859
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2192.0,9061,KL2176 CONNAUGHT AVENUE,JLN 3/144A,3.078026,101.74263
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,435.0,10036,KL755 TAMAN BUKIT HIJAU,JLN CHERAS,3.086078,101.741526
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1744.0,10290,KL1723 CHERAS LEISURE MALL (OPP), JLN CHERAS,3.0884017837979,101.74109032768
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1034.0,10805,KL1724 EKOCHERAS MALL, JLN CHERAS,3.092809,101.739674
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,5498.0,12470,KL799 MRT TAMAN MIDAH PINTU A,JLN CHERAS,3.105244,101.731771
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,817.0,13073,KL801 VELODROM BUSINESS PARK, JLN CHERAS,3.1102656106837,101.72978378843
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,781.0,13845,KL354 KOMPLEKS DARUL PUTERI (OPP), JLN CHERAS,3.116736,101.727994
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3665.0,14132,KL355 STADIUM BADMINTON KL, JLN CHERAS,3.119397,101.728157
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1805.0,14610,KL361 MRT MALURI PINTU A, JLN CHERAS,3.123425,101.72776833333
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1203.0,14829,KL874 AEON MALURI (OPP), JLN CHERAS,3.1250635680885,101.72670707363
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1523.0,15223,KL362 JABATAN KESIHATAN DBKL, JLN CHERAS,3.1266833333333,101.72353
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1641.0,15497,KL363 SUNWAY MEDICAL VELOCITY (OPP), JLN CHERAS,3.1280183333333,101.72146166667
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1067.0,15730,KL365 WARISAN CITYVIEW, JLN CHERAS,3.1292066666667,101.71979
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2289.0,16487,KL1770 BALAI BOMBA PUDU, JLN PUDU,3.1333553884683,101.71437422505
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1843.0,16936,KL1771 LRT PUDU/MAJESTIC, JLN PUDU,3.136303587433,101.71162064657
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,250.0,17356,KL1772 FURAMA (OPP), JLN PUDU,3.139362,101.709657
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2050.0,18460,KL121 MONOREL IMBI/TIMES SQUARE, JLN IMBI,3.143008,101.709679
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2561.0,18967,KL122 PLAZA IMBI, JLN IMBI,3.143307,101.710739
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,5077.0,19376,KL123 MONOREL BUKIT BINTANG/SG WANG,JLN SULTAN ISMAIL,3.145928,101.711388
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,956.0,19586,KL86 MRT BUKIT BINTANG/HSBC, JLN SULTAN ISMAIL,3.1477176043261,101.71085234878
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1994.0,19990,KL9 WISMA BOUSTEAD, JLN RAJA CHULAN,3.15019853231,101.70918482193
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10259.0,20226,KL11 WISMA MPL,JLN RAJA CHULAN,3.150643,101.707128
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,76.0,20372,KL12 MENARA KL, JLN RAJA CHULAN,3.150379,101.705928
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,4222.0,20838,KL13 WISMA BUDIMAN, JLN RAJA CHULAN,3.149205,101.701929
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,4239.0,21047,KL14 MENARA OLYMPIA, JLN RAJA CHULAN,3.1486697702403,101.700172348
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1179.0,21375,KL100 BACKHOME HOSTEL,JLN TUN HS LEE,3.1487247315043,101.69791779705
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2077.0,21762,KL101 HUB LEBUH PUDU, JLN SILANG,3.1464756605009,101.69819178245
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,932.0,22593,KL119 HOSPITAL TUNG SHIN, JLN PUDU,3.1452216666667,101.70462
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,951.0,22766,KL120 HOTEL SWISS GARDEN (OPP), JLN PUDU,3.144438,101.706043
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3920.0,23582,KL866 FURAMA, JLN PUDU,3.138532,101.710008
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1844.0,23880,KL867 LRT PUDU/MAJESTIC (OPP), JLN PUDU,3.1365982275533,101.71170165741
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2282.0,24291,KL803 PEJABAT POS PUDU, JLN PUDU,3.1338190533991,101.71407761968
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,853.0,24934,KL868 ALL SAINTS CHURCH, JLN CHERAS,3.1303842695455,101.71871223005
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1033.0,25192,KL366 WARISAN CITYVIEW (OPP), JLN CHERAS,3.128962,101.720501
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,665.0,25432,KL367 SUNWAY MEDICAL VELOCITY, JLN CHERAS,3.127684,101.722349
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10382.0,25654,KL2208 SUNWAY VELOCITY MALL,JLN CHERAS,3.126747,101.724088
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1204.0,26018,KL368 AEON MALURI, JLN CHERAS,3.1253230755966,101.72697999582
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,5793.0,26256,KL869 LRT MALURI,JLN CHERAS,3.123475,101.728087
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,276.0,26742,KL1702 STADIUM BADMINTON KL (OPP), JLN CHERAS,3.119263,101.728402
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2244.0,27032,KL1703 KOMPLEKS DARUL PUTERI, JLN CHERAS,3.116648,101.728274
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1720.0,27825,KL1704 BHP CHERAS, JLN CHERAS,3.1097296624857,101.730216195
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3480.0,28738,KL1705 TAMAN MIDAH (UTARA), JLN CHERAS,3.102694,101.734135
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,5504.0,30161,KL756 MRT TAMAN MUTIARA PINTU B,JLN CHERAS,3.091753,101.740472
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1745.0,30456,KL757 CHERAS LEISURE MALL, JLN CHERAS,3.08921001753,101.74116607053
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,438.0,30865,KL919 TAMAN BUKIT HIJAU, JLN CHERAS,3.0855949503916,101.7419797396
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2533.0,31856,KL2271 CHERAS SENTRAL MALL,JLN 3/144A,3.0776377137889,101.74351194844
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1746.0,32254,KL2171 CHERIA HEIGHTS APARTMENT,JLN 3/144A,3.076049,101.745965
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,791.0,32892,KL414 FLAT TAMAN BUKIT CHERAS, JLN 1/144A,3.0728377748585,101.74941529683
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3196.0,33150,KL415 SRA AL-MUBARAQAH (OPP), JLN 1/144A,3.0705880555475,101.74992788236
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1262.0,33827,KL417 FLAT TAMAN SURIA JAYA, JLN 8/154,3.0645046273459,101.74968351158
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2712.0,34110,KL418 KOMERSIAL BUKIT ANGSANA, JLN 8/154,3.0619144229316,101.74963666248
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,4047.0,34502,KL419 TAMAN SRI BAHAGIA, JLN 8/154,3.0583675852096,101.74964311019
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2628.0,34939,KJ750 KOMERSIAL SERI TAMING,JLN SUADAMAI,3.0549282265593,101.75012018081
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3573.0,35419,KJ746 TAMAN SERI TAMING,JLN SERI TAMING 2A,3.0546658341278,101.75371023299
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10379.0,35923,VINA RESIDENCY (OPP),JLN SERI TAMING 2A,3.050103,101.753539
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,4057.0,36197,KJ747 TAMAN KOPERASI MAJU JAYA, JLN SERI TAMING 2A,3.0476339957782,101.75339562669
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3628.0,36488,KJ749 SK DESA BAIDURI (OPP), PERS BAIDURI,3.047033223714,101.75132637022
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2309.0,36731,KJ707 PADANG AWAM DESA BAIDURI, PERS BAIDURI,3.046964,101.749108
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,1700.0,37012,KJ708 PERUMAHAN CHERAS UTAMA, PERS BAIDURI,3.0487705643672,101.74804961155
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10350.0,37340,KJ709 PERUMAHAN POLIS DESA BAIDURI (OPP),PERS BAIDURI,3.051603,101.747502
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,703.0,37527,KJ710 FLAT CHERAS UTAMA,JLN DAMAI INDAH 2,3.0531723292852,101.74671658709
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2500.0,38022,KJ402 PETRONAS DAMAI PERDANA (OPP), PERS DAMAI PERDANA,3.0538129274333,101.74454990288
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2836.0,38548,KJ404 DAMAI PERDANA FASA 1, PERS DAMAI PERDANA,3.0505668462573,101.74140096979
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3857.0,39024,KJ406 DAMAI PERDANA FASA 2, PERS DAMAI PERDANA,3.0468347223618,101.73932428072
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2835.0,39814,KJ397 PERUMAHAN DAMAI PERDANA FASA 3, PERS DAMAI PERDANA,3.04890032051,101.73985161208
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,3858.0,40249,KJ398 PERUMAHAN DAMAI PERDANA, PERS DAMAI PERDANA,3.051568440242,101.7425530177
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2837.0,40615,KJ401 PETRONAS DAMAI PERDANA, PERS DAMAI PERDANA,3.0541550642724,101.74435396928
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,2781.0,40830,KL421 PRIMA ALAM DAMAI (OPP),JLN DESA CHERAS,3.054896,101.742976
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,5724.0,41464,TAMAN DESA CHERAS,JLN 7/154D,3.055729,101.737697
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,478.0,Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang,10383.0,43500,KL423 PRIMA ALAM DAMAI,JLN DESA CHERAS,3.055034,101.743311
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,479.0,Stesen KTM Serdang ~ Hab Lebuh Pudu,1686.0,0,SJ595 KTM KOMUTER SERDANG (OPP),SBE,3.0241019628791,101.71621852279
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,479.0,Stesen KTM Serdang ~ Hab Lebuh Pudu,1687.0,1066,SJ596 KTM KOMUTER SERDANG,SBE,3.0228725970026,101.71645821695
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,479.0,Stesen KTM Serdang ~ Hab Lebuh Pudu,3914.0,2736,SJ640 THE MINES,SILK,3.027064,101.718933
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,479.0,Stesen KTM Serdang ~ Hab Lebuh Pudu,2510.0,3209,SJ599 TAMAN SG BESI INDAH (SELATAN), SILK,3.027028,101.722764
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,479.0,Stesen KTM Serdang ~ Hab Lebuh Pudu,4045.0,3594,SJ641 APARTMENT SRI JASA, SILK,3.027148,101.726731
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,479.0,Stesen KTM Serdang ~ Hab Lebuh Pudu,4251.0,4080,KJ670 WISMA TANJUNG BALAI (OPP), SILK,3.0249447771208,101.73004435931
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,479.0,Stesen KTM Serdang ~ Hab Lebuh Pudu,3931.0,4346,KJ671 TAMAN BKT BELIMBING, SILK,3.0245921417694,101.73224170392
