depot_id,depot_name,state,zone,code,route_id,route_desc,bus_stop_id,distance,stop_name,street_name,latitude,longitude,geolocation
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,11058.0,2653.0,SL266 SELAYANG 18 RESIDENCES,PERS 1,3.255311,101.654675,POINT (3.255311 101.654675)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2064.0,2996.0,SL267 MPS,PERS 3,3.253696,101.652835,POINT (3.253696 101.652835)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,118.0,3320.0,SL268 APT DAHLIA BLOK B,JLN PERS 3,3.252464,101.650775,POINT (3.252464 101.650775)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,116.0,3722.0,SL272 APT DAHLIA BLOK A,JLN PERS 3,3.252717,101.647661,POINT (3.252717 101.647661)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2648.0,4215.0,SL527 PUNCAK TEMPLER,JLN PERS 3,3.256829,101.647681,POINT (3.256829 101.647681)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1469.0,4808.0,SL528 KI PARK SELAYANG,JLN PERS 3,3.259302,101.651664,POINT (3.259302 101.651664)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1848.0,5056.0,SL278 MAJLIS PEPERIKSAAN MSIA,PERS 1,3.260836,101.652611,POINT (3.260836 101.652611)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,11065.0,5197.0,PEJABAT TANAH DAERAH GOMBAK,PERS PEGAWAI,3.262729,101.653016,POINT (3.262729 101.653016)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3373.0,7247.0,SL20 IPD GOMBAK (OPP),JLN BIDARA,3.250183698747,101.64100340711,POINT (3.250183698747 101.64100340711)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2447.0,7791.0,SL21 PANGSAPURI MERAK,JLN BIDARA,3.246421,101.642195,POINT (3.246421 101.642195)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1076.0,8184.0,SL22 TAMAN BIDARA (UTARA),JLN BIDARA,3.243248,101.643574,POINT (3.243248 101.643574)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,11064.0,8349.0,SL515 SURAU FIRDAUS TAMAN BIDARA,JLN BIDARA,3.241904,101.644135,POINT (3.241904 101.644135)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4040.0,8799.0,SL91 TAMAN SELAYANG JAYA,JLN TAMAN SELAYANG JAYA,3.239014,101.646772,POINT (3.239014 101.646772)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1177.0,9127.0,SL510 TAMAN SELAYANG JAYA,JLN SJ 27,3.236613,101.647045,POINT (3.236613 101.647045)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3153.0,9452.0,SL511 SELAYANG MALL (OPP),JLN SU11,3.236374,101.644596,POINT (3.236374 101.644596)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,929.0,10483.0,SL24 HOSPITAL SELAYANG,L/RAYA SELAYANG KEPONG,3.241316,101.648081,POINT (3.241316 101.648081)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,504.0,11211.0,SL25 IDEAL CONVENTION CENTRE,L/RAYA SELAYANG KEPONG,3.244937,101.653269,POINT (3.244937 101.653269)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3154.0,12007.0,SL288 BULATAN BERINGIN SELAYANG,JLN BESAR,3.250878,101.657971,POINT (3.250878 101.657971)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3819.0,12325.0,SL289 TAMAN SELAYANG SEGAR,JLN BESAR,3.251781,101.660001,POINT (3.251781 101.660001)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3511.0,12796.0,SL290 TAMAN SELAYANG INDAH,JLN 35A,3.249568,101.662934,POINT (3.249568 101.662934)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2093.0,12996.0,SL37 SELAYANG BARU (BARAT),JLN 29,3.249922,101.664378,POINT (3.249922 101.664378)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2284.0,13278.0,SL536 SELAYANG BARU (UTARA),JLN 29,3.250902,101.666458,POINT (3.250902 101.666458)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1315.0,13913.0,SL43 PERUMAHAN SELAYANG BARU,JLN 11,3.250014,101.670495,POINT (3.250014 101.670495)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1334.0,14144.0,SL44 BALAI POLIS SELAYANG BARU (OPP),JLN 11,3.248185,101.671422,POINT (3.248185 101.671422)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1633.0,14723.0,SL83 KOMPLEKS SRI SIANTAN (OPP),JLN SG TUA,3.2463647736084,101.67438233996,POINT (3.2463647736084 101.67438233996)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1552.0,15052.0,SL482 SMK TAMAN SELAYANG (OPP),JLN SG TUA,3.2433294788351,101.67406081935,POINT (3.2433294788351 101.67406081935)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3326.0,15226.0,SL84 SMK SERI SELAYANG (OPP),JLN SG TUA,3.2419046233919,101.67360488632,POINT (3.2419046233919 101.67360488632)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1164.0,15484.0,SL85 SK TAMAN SELAYANG (OPP),JLN SG TUA,3.241390294951,101.67356789119,POINT (3.241390294951 101.67356789119)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2587.0,15630.0,SL86 PETRONAS DATARAN SELAYANG,JLN SG TUA,3.238351,101.673264,POINT (3.238351 101.673264)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1871.0,15895.0,SL87 MASJID AL-AMANIAH,JLN SG TUA,3.2360780145787,101.67393897808,POINT (3.2360780145787 101.67393897808)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1888.0,16131.0,SL88 KOMPLEKS AMANIAH,JLN BT CAVES,3.235404,101.675139,POINT (3.235404 101.675139)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1442.0,16378.0,SL89 PADANG AWAM BATU CAVES,JLN BT CAVES,3.235693,101.677353,POINT (3.235693 101.677353)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4255.0,16582.0,SL485 PLAZA UMNO BATU CAVES,JLN BATU CAVES,3.236009,101.679157,POINT (3.236009 101.679157)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,479.0,19084.0,SL465 KOMERSIAL SRI GOMBAK,MRR2,3.236141,101.698475,POINT (3.236141 101.698475)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3965.0,19990.0,SL212 HAB BAS GREENWOOD (OPP),JLN BT CAVES,3.234304,101.706215,POINT (3.234304 101.706215)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1050.0,20358.0,SL213 JEJANTAS SPG 3,JLN BT CAVES,3.233993,101.709501,POINT (3.233993 101.709501)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,10410.0,20918.0,SL510 AYUMAN SUITES (OPP),JLN GOMBAK,3.234313,101.713826,POINT (3.234313 101.713826)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1635.0,21131.0,SL106 SK SG PUSU (OPP),JLN GOMBAK,3.236011,101.714303,POINT (3.236011 101.714303)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3632.0,21436.0,SL107 SK GOMBAK UTARA (OPP),JLN GOMBAK,3.238763,101.714013,POINT (3.238763 101.714013)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,10025.0,21721.0,SL498 KG SG PUSU (UTARA),JLN GOMBAK,3.241288,101.713754,POINT (3.241288 101.713754)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,10026.0,21848.0,SL499 KG SG CHINCIN (SELATAN),JLN GOMBAK,3.242534,101.713711,POINT (3.242534 101.713711)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1253.0,22194.0,SL108 KG SG CHINCHIN,JLN GOMBAK,3.245066,101.715124,POINT (3.245066 101.715124)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3794.0,22330.0,SL113 MASJID SG CHINCHIN,JLN GOMBAK,3.2450934959555,101.71631757995,POINT (3.2450934959555 101.71631757995)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1455.0,22784.0,SL114 KG SG CHINCIN (TIMUR),JLN GOMBAK,3.243951,101.720037,POINT (3.243951 101.720037)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3113.0,23012.0,SL146 SK INTEGRASI GOMBAK,JLN SG PUSU,3.2451216968165,101.72282634143,POINT (3.2451216968165 101.72282634143)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1693.0,23145.0,SL147 KUARTERS INSTITUT PENDIDIKAN,JLN SG PUSU,3.245128,101.724581,POINT (3.245128 101.724581)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3356.0,23809.0,SL148 INTERNATIONAL ISLAMIC SCHOOL,JLN SG PUSU,3.2469294895777,101.72816557199,POINT (3.2469294895777 101.72816557199)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,10701.0,24441.0,PINTU UTAMA UIA,JLN SG PUSU,3.248593,101.732684,POINT (3.248593 101.732684)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1319.0,28324.0,KL153 FLAT TAMAN MELATI A9,JLN TAMAN MELATI,3.226889,101.725241,POINT (3.226889 101.725241)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1798.0,28962.0,SL311 LRT GOMBAK,JLN TERMINAL PUTRA,3.231094,101.724291,POINT (3.231094 101.724291)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1320.0,29484.0,KL198 FLAT TAMAN MELATI E6,JLN TAMAN MELATI,3.227109,101.725318,POINT (3.227109 101.725318)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3357.0,33574.0,SL163 KOLEJ VOKASIONAL GOMBAK,JLN SG PUSU,3.246681237351,101.72831266652,POINT (3.246681237351 101.72831266652)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1694.0,34027.0,SL164 KUARTERS GURU BATU 8,JLN SG PUSU,3.244887,101.725061,POINT (3.244887 101.725061)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3112.0,34379.0,SL165 SBP INTEGRASI GOMBAK,JLN SG PUSU,3.2442038128716,101.72203012305,POINT (3.2442038128716 101.72203012305)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3159.0,34599.0,SL166 KG SG CHINCIN (TIMUR),JLN GOMBAK,3.243757,101.720204,POINT (3.243757 101.720204)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2864.0,35017.0,SL167 MASJID SG CHINCHIN (OPP),JLN GOMBAK,3.244645495729,101.71670083534,POINT (3.244645495729 101.71670083534)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1254.0,35223.0,SL168 KG SG CHINCHIN,JLN GOMBAK,3.244675,101.714887,POINT (3.244675 101.714887)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1454.0,35462.0,SL169 KG SG CHINCHIN (UTARA),JLN GOMBAK,3.242955,101.713955,POINT (3.242955 101.713955)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,265.0,35625.0,SL500 KG GOMBAK UTARA,JLN GOMBAK,3.241485,101.714034,POINT (3.241485 101.714034)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3633.0,35848.0,SL170 SK GOMBAK UTARA,JLN GOMBAK,3.2394194168769,101.71426129667,POINT (3.2394194168769 101.71426129667)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3648.0,36081.0,SL171 SK SG PUSU,JLN GOMBAK,3.237334,101.714453,POINT (3.237334 101.714453)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1945.0,36447.0,SL172 AYUMAN SUITES,JLN GOMBAK,3.234067467189,101.71410370288,POINT (3.234067467189 101.71410370288)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1049.0,37031.0,SL214 JEJANTAS SPG 3,JLN BT CAVES,3.233572,101.709758,POINT (3.233572 101.709758)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3966.0,37440.0,SL215 HAB BAS GREENWOOD,JLN BT CAVES,3.234012,101.706193,POINT (3.234012 101.706193)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,10373.0,37647.0,SL234 HENTIAN GREENWOOD,JLN BATU CAVES,3.234798,101.704505,POINT (3.234798 101.704505)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4820.0,38299.0,BANJARIA COURT,JLN LINGKARAN TENGAH 2,3.235857,101.698832,POINT (3.235857 101.698832)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4821.0,39002.0,GIANT BATU CAVES,JLN BATU CAVES,3.235583,101.692558,POINT (3.235583 101.692558)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1705.0,40708.0,SL494 PLAZA UMNO BATU CAVES,JLN BATU CAVES,3.235775,101.679588,POINT (3.235775 101.679588)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1443.0,40950.0,SL28 PADANG AWAM BATU CAVES (OPP),JLN BT CAVES,3.235465,101.677474,POINT (3.235465 101.677474)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1725.0,41217.0,SL29 KOMPLEKS AMANIAH (OPP),JLN BT CAVES,3.235101,101.675116,POINT (3.235101 101.675116)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2352.0,41473.0,SL30 KOMERSIAL TAMAN SELAYANG,JLN SG TUA,3.2359674149813,101.67359839481,POINT (3.2359674149813 101.67359839481)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,10060.0,41701.0,SL483 DATARAN SELAYANG (OPP),JLN SG TUA,3.23787,101.67325,POINT (3.23787 101.67325)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3325.0,41998.0,SL31 SK TMN SELAYANG,JLN SG TUA,3.241483,101.673317,POINT (3.241483 101.673317)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,10375.0,42166.0,SL443 SMK SERI SELAYANG,JLN SG TUA,3.241907,101.673347,POINT (3.241907 101.673347)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1165.0,42360.0,SL32 SMK TAMAN SELAYANG,JLN SG TUA,3.24367,101.673877,POINT (3.24367 101.673877)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1632.0,42649.0,SL33 KOMPLEKS SRI SIANTAN,JLN SG TUA,3.2462734187942,101.67408086665,POINT (3.2462734187942 101.67408086665)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,198.0,43234.0,SL45 BALAI POLIS SELAYANG BARU,JLN 11,3.248103,101.671316,POINT (3.248103 101.671316)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2094.0,43621.0,SL46 PERUMAHAN SELAYANG BARU,JLN 11,3.251207,101.669677,POINT (3.251207 101.669677)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,7.0,44055.0,SL51 SELAYANG BARU (UTARA),JLN 29,3.250971,101.666894,POINT (3.250971 101.666894)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3133.0,44354.0,SL52 SELAYANG BARU (BARAT),JLN 29,3.249764,101.664336,POINT (3.249764 101.664336)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,11063.0,44601.0,SL291 TAMAN SELAYANG INDAH,JLN 35A,3.249575,101.662586,POINT (3.249575 101.662586)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1065.0,45069.0,SL292 TAMAN SELAYANG SEGAR,JLN BESAR,3.251495,101.659824,POINT (3.251495 101.659824)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3155.0,45286.0,SL293 BULATAN BERINGIN,JLN BESAR,3.250406,101.658164,POINT (3.250406 101.658164)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1839.0,46220.0,SL26 MAGNA VILLE CONDOMINIUM,L/RAYA SELAYANG KEPONG,3.243914,101.652866,POINT (3.243914 101.652866)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2190.0,46874.0,SL27 KOMPLEKS SELAYANG CAPITOL,L/RAYA SELAYANG KEPONG,3.240852,101.647885,POINT (3.240852 101.647885)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3152.0,47558.0,SL100 SELAYANG MALL,JLN SU11,3.236597,101.644088,POINT (3.236597 101.644088)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,11057.0,47888.0,SL513 TAMAN SELAYANG JAYA (BARAT),JLN SU 11,3.236372,101.645195,POINT (3.236372 101.645195)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1176.0,48140.0,SL514 TAMAN SELAYANG JAYA (BARAT),JLN SJ 27,3.236617,101.646895,POINT (3.236617 101.646895)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4039.0,48458.0,SL99 TAMAN SELAYANG JAYA (UTARA),JLN TAMAN SELAYANG JAYA,3.238926,101.646561,POINT (3.238926 101.646561)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3240.0,48870.0,SL516 SHELL TAMAN BIDARA,JLN BIDARA,3.241402,101.644149,POINT (3.241402 101.644149)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3429.0,49127.0,SL17 TAMAN BIDARA (UTARA),JLN BIDARA,3.243532,101.643183,POINT (3.243532 101.643183)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,683.0,49509.0,SL18 PANGSAPURI MERAK,JLN BIDARA,3.246566,101.641694,POINT (3.246566 101.641694)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1010.0,50099.0,SL19 IPD GOMBAK,JLN BIDARA,3.251437,101.641266,POINT (3.251437 101.641266)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,11065.0,52116.0,PEJABAT TANAH DAERAH GOMBAK,PERS PEGAWAI,3.262729,101.653016,POINT (3.262729 101.653016)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1849.0,52264.0,SL281 MAJLIS PEPERIKSAAN MSIA,PERS 1,3.260809,101.652854,POINT (3.260809 101.652854)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,1470.0,52549.0,SL525 KI PARK SELAYANG,JLN PERS 3,3.259155,101.651905,POINT (3.259155 101.651905)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2649.0,53095.0,SL526 PUNCAK TEMPLER,JLN PERS 3,3.256881,101.647885,POINT (3.256881 101.647885)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,117.0,53588.0,SL273 APT DAHLIA BLOK A,JLN PERS 3,3.252912082885,101.64790709688,POINT (3.252912082885 101.64790709688)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,119.0,54016.0,SL276 APT DAHLIA BLOK B,JLN PERS 3,3.252443,101.650597,POINT (3.252443 101.650597)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,2063.0,54338.0,SL277 MPS,PERS 3,3.253944,101.652798,POINT (3.253944 101.652798)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,3157.0,54823.0,SL282 SELAYANG 18 RESIDENCES (OPP),PERS 1,3.255524,101.654888,POINT (3.255524 101.654888)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,957.0,55107.0,SL283 DATARAN BANDAR BARU SELAYANG,JLN 2/2,3.255694,101.657104,POINT (3.255694 101.657104)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4823.0,55544.0,SELAYANG SEGAR 1,JLN 2/1,3.255075,101.658964,POINT (3.255075 101.658964)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4826.0,55920.0,SPG JLN MUTIARA 5/7,JLN 2/5,3.256725,101.662055,POINT (3.256725 101.662055)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4828.0,56514.0,KG SELAYANG MUTIARA 4,JLN MUTIARA 1,3.259349,101.666583,POINT (3.259349 101.666583)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,903.0,Selayang Mutiara ~ Stesen LRT Gombak,4824.0,58600.0,HENTIAN SELAYANG MUTIARA,JLN SG TUA,3.260901,101.673262,POINT (3.260901 101.673262)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,904.0,Stesen MRT Semantan  ~ Damanlela Open CarPark,5050.0,1.0,KL2424 DAMANLELA CARPARK,JLN DAMANLELA,3.149055,101.66251,POINT (3.149055 101.66251)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,904.0,Stesen MRT Semantan  ~ Damanlela Open CarPark,5485.0,1700.0,KL1174 MRT SEMANTAN PINTU B,JLN SEMANTAN,3.151704,101.665622,POINT (3.151704 101.665622)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,904.0,Stesen MRT Semantan  ~ Damanlela Open CarPark,5050.0,2600.0,KL2424 DAMANLELA CARPARK,JLN DAMANLELA,3.149055,101.66251,POINT (3.149055 101.66251)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,905.0,KLCC ~ Bukit Bintang,1515.0,1.0,KL94 KLCC (UTARA),JLN AMPANG,3.158876,101.712331,POINT (3.158876 101.712331)
2,Batu Caves,Selangor/Kuala Lumpur,RKL,BCV,905.0,KLCC ~ Bukit Bintang,10257.0,425.0,KL98 MENARA BSN,JLN AMPANG,3.158479,101.708767,POINT (3.158479 101.708767)
